,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0017805850260529258,0.06171627827031126,-8.733332302178091e-05,0.0036484909498249465
1,Caco-2,H3K4me1,L1,5.184359148576512e-06,0.9969997080133031,-0.0026970178343353715,0.0027073864769212165
2,Caco-2,H3K4me1,MIR,-0.001639287785157759,0.23879642547673663,-0.004366723004825333,0.0010881718237986911
3,Caco-2,H3K4me1,L2,0.0009080596437717417,0.587697281355431,-0.002374571259947062,0.004190670977696854
4,Caco-2,H3K4me1,ERVL-MaLR,0.0010557271691373285,0.5989075406832802,-0.0028782947842304262,0.004989716444756372
5,Caco-2,H3K4me1,hAT-Charlie,3.7651923377195915e-05,0.9859173163666767,-0.0041432056858140805,0.004218508216289999
6,Caco-2,H3K4me1,ERV1,-0.0013867868417870982,0.6517290117496535,-0.0074085684685887675,0.004635095361811679
7,Caco-2,H3K4me1,ERVL,-0.002859074157878704,0.3605239671949524,-0.008987361852596786,0.003269428296384499
8,Caco-2,H3K4me1,TcMar-Tigger,-0.007432733744674054,0.019421180733222694,-0.013664870117019565,-0.0012000199192516879
9,Caco-2,H3K4me1,hAT-Tip100,0.004886362101114025,0.25990183366229835,-0.0036144318801372114,0.013386449912931168
10,Caco-2,H3K4me1,CR1,0.0034054741364665333,0.4707399882183243,-0.0058484439223094155,0.012658808969686654
11,Caco-2,H3K4me1,Gypsy,0.00047321406466861856,0.9527702113328036,-0.01518529970312771,0.01613149578203473
12,Caco-2,H3K4me1,hAT-Blackjack,-0.0008722086129981431,0.914882546032635,-0.0168651233964067,0.01512115235858881
13,Caco-2,H3K4me1,TcMar-Mariner,0.010596350788661927,0.19753948436076854,-0.005521533975905435,0.026708731243753985
14,Caco-2,H3K4me1,RTE-X,-0.008556220145010568,0.40626993864903016,-0.02874289264431981,0.011637428624235627
15,Caco-2,H3K4me1,ERVK,0.01084522138356119,0.35717898177271834,-0.01224159756297137,0.03392048372572299
16,Caco-2,H3K4me1,TcMar-Tc2,0.009386611121561533,0.44860102792111367,-0.014893042697698517,0.033655202164238104
17,Caco-2,H3K4me1,SVA,0.006999771166504987,0.6248317618566992,-0.021054149231735517,0.03504267739671168
18,Caco-2,H3K4me1,RTE-BovB,0.022484504988755646,0.12798499730422255,-0.006473232871872171,0.05140456407660752
19,Caco-2,H3K4me1,tRNA-RTE,0.003693946249835909,0.8181905377628522,-0.027796796091166653,0.03517736386688266
20,Caco-2,H3K4me1,hAT-Ac,0.026513739552183977,0.1442024159978827,-0.009080599196662745,0.0620409742525104
21,Caco-2,H3K4me1,hAT,0.013241322381972342,0.4923332112460641,-0.02455824787587855,0.05100308525561152
22,Caco-2,H3K4me1,MULE-MuDR,-0.019632686502569933,0.34632388770652456,-0.060433488071891486,0.02123361051784712
23,Caco-2,H3K4me1,PiggyBac,-0.027434428759931177,0.21039120198127145,-0.07027744720225966,0.015509616325421059
24,Caco-2,H3K4me1,5S-Deu-L2,-0.03915033352041259,0.08943325735536205,-0.08419110123324827,0.006050088230777244
25,Caco-2,H3K4me1,Helitron,-0.02716254695148963,0.265548317512729,-0.07487014666567489,0.020669110548473774
26,Caco-2,H3K4me1,hAT-Tag1,0.00989410377354169,0.6851194561770685,-0.037921014268003275,0.057664018667861784
27,Caco-2,H3K4me1,tRNA,0.019667286871248853,0.44596138880977865,-0.03091440678737549,0.07014850376364698
28,Caco-2,H3K4me1,Penelope,0.0034301030426269227,0.930126079492112,-0.07313859429672888,0.0799586012457414
29,Caco-2,H3K4me1,TcMar-Tc1,0.057553947610662515,0.14179863894986808,-0.019319721416936265,0.1337511247792544
30,Caco-2,H3K4me1,Dong-R4,-0.039626968182685275,0.4135097790850182,-0.13394743620500524,0.0554050066318628
31,Caco-2,H3K4me1,tRNA-Deu,0.026635437431804646,0.5871102256535468,-0.06947407129289847,0.12225504174885453
32,Caco-2,H3K4me1,Kolobok,0.0033575131355819523,0.9498079244951018,-0.10091324936188921,0.10755531749717952
33,Caco-2,H3K4me1,PIF-Harbinger,0.03977736475847883,0.4588573070406198,-0.06551763568401892,0.14419629142460916
34,Caco-2,H3K4me1,Crypton,0.008266629851978225,0.8898823313977646,-0.1084373838855317,0.12474588177334602
35,Caco-2,H3K4me1,Merlin,0.04846797831725364,0.4837602689181947,-0.08725043558936775,0.18241997099429547
36,Caco-2,H3K4me1,TcMar,0.05260136236150592,0.4583203041933639,-0.08651808571670645,0.18970857655848855
37,Caco-2,H3K4me1,L1-Tx1,0.06184652830338959,0.4727881339308695,-0.10713858310164624,0.22735877193407658
38,Caco-2,H3K4me1,Crypton-A,-0.04438198723557598,0.6147149128840317,-0.21435764431578636,0.12820271786940665
39,Caco-2,H3K4me1,I-Jockey,0.09797979797979799,0.31077983123024344,-0.09226654641743137,0.2813246813993772
40,Caco-2,H3K4me1,hAT-Tip100?,0.05929487179487179,0.641630993542233,-0.18948568110787145,0.30092160228837295
41,Caco-2,H3K4me1,TcMar-Pogo,0.3379765395894428,0.058501899800589445,-0.022395271328803104,0.620619301722604
42,Caco-2,H3K4me1,hAT?,0.3148395721925134,0.07433049172059361,-0.04066828991158815,0.5995905495074518
