,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,-0.0016735931211146486,0.07907744364560251,-0.003541499935934113,0.00019432537239729108
1,Caco-2,H3K4me1,L1,-0.0006564151342258545,0.6339954404456345,-0.0033586116235959037,0.0020457909412928584
2,Caco-2,H3K4me1,MIR,-0.0007800412835380226,0.5751102766838798,-0.0035074871474671935,0.0019474161858408722
3,Caco-2,H3K4me1,L2,-0.0015118644873432388,0.3666901246708256,-0.004794465717620503,0.0017707693254352904
4,Caco-2,H3K4me1,ERVL-MaLR,0.0002449586364509408,0.9028670028846946,-0.0036890538805463623,0.004178963571280027
5,Caco-2,H3K4me1,hAT-Charlie,-0.0019487248049259438,0.36095406877089886,-0.006129535790148357,0.002232154305890447
6,Caco-2,H3K4me1,ERV1,0.0007127115226040525,0.8165627155057864,-0.005309152628757339,0.006734523984483854
7,Caco-2,H3K4me1,ERVL,0.0036098831806842336,0.24830076785479568,-0.002518625148413324,0.009738120353825572
8,Caco-2,H3K4me1,TcMar-Tigger,-0.0009764783979520451,0.7587933975015687,-0.007209119347365424,0.005256238416651998
9,Caco-2,H3K4me1,hAT-Tip100,-0.0024967032380733846,0.564852193455263,-0.010997076197446293,0.006004030544142482
10,Caco-2,H3K4me1,CR1,0.00266335684257017,0.5726892582112327,-0.0065905289235445004,0.011916786477993411
11,Caco-2,H3K4me1,Gypsy,-0.019977572117181448,0.012395501028258378,-0.035626388840188955,-0.004318960927103082
12,Caco-2,H3K4me1,hAT-Blackjack,0.003824560424390418,0.6393052865048106,-0.012169389414297955,0.01981655377950832
13,Caco-2,H3K4me1,TcMar-Mariner,-0.004257790234765559,0.6046214761151889,-0.020372954730566866,0.011859586088364656
14,Caco-2,H3K4me1,RTE-X,0.0051738107868934055,0.6155482190423618,-0.01501916209486013,0.02536256513081012
15,Caco-2,H3K4me1,ERVK,0.0007352509313381449,0.9502278871805929,-0.022348207259634944,0.023817925597386477
16,Caco-2,H3K4me1,TcMar-Tc2,0.01357392653924111,0.2731647562336574,-0.010706444928740951,0.037838300955738355
17,Caco-2,H3K4me1,SVA,-0.0036373464524776075,0.7994121559957977,-0.0316836498087326,0.02441468038527806
18,Caco-2,H3K4me1,RTE-BovB,0.017025113945728414,0.24913265543392676,-0.01193273148945598,0.045954426194211154
19,Caco-2,H3K4me1,tRNA-RTE,0.018454832906705635,0.2507493197237632,-0.013042827837250434,0.04991590554900334
20,Caco-2,H3K4me1,hAT-Ac,-0.025089877927667825,0.16701148929966575,-0.06062087221289442,0.010504619064744248
21,Caco-2,H3K4me1,hAT,0.02168398542360163,0.2608166327401255,-0.016119288318818287,0.05942535492264972
22,Caco-2,H3K4me1,MULE-MuDR,0.026780121429183935,0.1988973098607043,-0.014087942594799016,0.06755886066930548
23,Caco-2,H3K4me1,PiggyBac,0.008831632812824192,0.6868518316295825,-0.03409984373137709,0.05173057611863794
24,Caco-2,H3K4me1,5S-Deu-L2,-0.019708151138483426,0.39270522293082344,-0.06482724765223753,0.02549136068448002
25,Caco-2,H3K4me1,Helitron,0.018941399556885872,0.43755978673737395,-0.028885050269256553,0.06668132315583804
26,Caco-2,H3K4me1,hAT-Tag1,-0.03745917244869822,0.12461696050358287,-0.08511947632831598,0.010372159456152996
27,Caco-2,H3K4me1,tRNA,-0.015729325708747834,0.5421689469658555,-0.06622586947995222,0.034847582052513225
28,Caco-2,H3K4me1,Penelope,0.00587100097570319,0.8806971546549974,-0.07071070407899217,0.08238390153476707
