,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.001244009846163723,0.1917867695440459,-0.0006239089043545337,0.00311191991570848
1,Caco-2,H3K4me1,L1,0.0009527035957368672,0.4895562822991987,-0.001749503677021614,0.0036548969554155786
2,Caco-2,H3K4me1,MIR,4.425934242880648e-05,0.974627587233664,-0.0026831938941218997,0.0027717119204890713
3,Caco-2,H3K4me1,L2,-0.0003123817354585513,0.8520416957990911,-0.0035950012779802044,0.002970244539273238
4,Caco-2,H3K4me1,ERVL-MaLR,0.0041181615797003315,0.040197763253603136,0.00018413898071539722,0.008052056710919861
5,Caco-2,H3K4me1,hAT-Charlie,0.0026464252235022865,0.2147436733537986,-0.001534456029881047,0.006827213960486788
6,Caco-2,H3K4me1,ERV1,-0.00238111744498047,0.43834562702948365,-0.00840284609482329,0.0036407838952213422
7,Caco-2,H3K4me1,ERVL,0.009040726667018174,0.0038354315578042527,0.002912330162537199,0.01516844410169389
8,Caco-2,H3K4me1,TcMar-Tigger,-0.004359415587050743,0.17041295895708067,-0.010591840746733904,0.0018733482641083415
9,Caco-2,H3K4me1,hAT-Tip100,0.002611905301911322,0.5470337615311393,-0.005888833052925551,0.011112266185046753
10,Caco-2,H3K4me1,CR1,0.0031491382730706907,0.5047825844233249,-0.006104769495659238,0.012402506716176955
11,Caco-2,H3K4me1,Gypsy,-0.01467191259534418,0.0662891762287307,-0.030324188469124005,0.0009875571846564269
12,Caco-2,H3K4me1,hAT-Blackjack,-0.00945008324796338,0.24684104267658594,-0.025439742285121483,0.0065444098721674235
13,Caco-2,H3K4me1,TcMar-Mariner,-0.004224888153925884,0.6074162856868688,-0.020340064568152832,0.011892482996036933
14,Caco-2,H3K4me1,RTE-X,0.02109724683969831,0.04056871272709427,0.0009041172040311459,0.04127317814256778
15,Caco-2,H3K4me1,ERVK,0.006793636631144045,0.564097540161643,-0.016292260345403074,0.029872294089744997
16,Caco-2,H3K4me1,TcMar-Tc2,-0.009411640307886328,0.4473920801481154,-0.03368020804119984,0.01486801969804628
17,Caco-2,H3K4me1,SVA,-0.007482178367615686,0.6011714820625358,-0.03552455823702296,0.020571974698405906
18,Caco-2,H3K4me1,RTE-BovB,0.0003774864474466282,0.9796155951866188,-0.02857269393373062,0.029327034089807576
19,Caco-2,H3K4me1,tRNA-RTE,-0.02040896302859011,0.20402404437160446,-0.05186630731869567,0.011088842038050935
20,Caco-2,H3K4me1,hAT-Ac,-0.000666463781777198,0.9707234711744767,-0.03624513228316096,0.034913892075606336
21,Caco-2,H3K4me1,hAT,-0.0021850066311812954,0.9097971861552804,-0.03996737970355844,0.03560360572879585
22,Caco-2,H3K4me1,MULE-MuDR,-0.013009403849536163,0.5326254078360072,-0.05382786295441636,0.027852459847160584
23,Caco-2,H3K4me1,PiggyBac,0.01567501914466101,0.4742778728472977,-0.02726367167641315,0.05855597245868084
24,Caco-2,H3K4me1,5S-Deu-L2,-0.024512268082991635,0.287724048475262,-0.06961438508276076,0.020689855890981466
25,Caco-2,H3K4me1,Helitron,-0.04049358250006181,0.09687886269627483,-0.08813850275348564,0.007336198158468577
26,Caco-2,H3K4me1,hAT-Tag1,-0.004321627205952469,0.8594231854260282,-0.05210710378824459,0.04348359435482152
27,Caco-2,H3K4me1,tRNA,0.015027190111457554,0.5603481981080903,-0.03554874088168049,0.06552634362651977
28,Caco-2,H3K4me1,Penelope,0.04115507284254087,0.29256112166916803,-0.035538483295484945,0.11736671472911993
29,Caco-2,H3K4me1,TcMar-Tc1,0.0221821062005515,0.5715146952738961,-0.05464533288321956,0.0987484489459151
30,Caco-2,H3K4me1,Dong-R4,-0.09988906818239747,0.03886188589984917,-0.19307797795414966,-0.004914180617177135
31,Caco-2,H3K4me1,tRNA-Deu,-0.029422901320265215,0.5485854486867514,-0.12500575909462805,0.06670108871520432
32,Caco-2,H3K4me1,Kolobok,0.11615651037231196,0.028878311132956334,0.011715231568274281,0.2180907261347864
33,Caco-2,H3K4me1,PIF-Harbinger,0.010999787217019464,0.8377581115699306,-0.09409211247539026,0.11584924802629801
34,Caco-2,H3K4me1,Crypton,0.017289849453754825,0.7721263982695157,-0.0995169400110568,0.1336265975721502
35,Caco-2,H3K4me1,Merlin,-0.14365829059946322,0.037052126876131804,-0.27406841716511277,-0.00806038328150389
36,Caco-2,H3K4me1,TcMar,0.11002839542933292,0.11996569697551332,-0.029225520478284226,0.2450927111923412
37,Caco-2,H3K4me1,L1-Tx1,0.01966030264332556,0.8196217533757807,-0.14856098745522786,0.18677576953532815
38,Caco-2,H3K4me1,Crypton-A,-0.039412101486679986,0.654916566653224,-0.20958550185754832,0.13307865193634297
39,Caco-2,H3K4me1,I-Jockey,0.06272819942544713,0.516991446969639,-0.12705466102381974,0.24808048584438125
40,Caco-2,H3K4me1,hAT-Tip100?,0.0477106227106227,0.7081248943712366,-0.20058650116091814,0.29024823598081495
41,Caco-2,H3K4me1,TcMar-Pogo,-0.12573313782991202,0.4929117670654154,-0.4556390137852732,0.23454126608069503
42,Caco-2,H3K4me1,hAT?,0.008021390374331552,0.9646626688942839,-0.3362185821062575,0.3503705949821948
43,Caco-2,H3K4me1,hAT-hAT19,0.18235294117647058,0.49907485724580003,-0.34845230279353717,0.6245997955481012
44,Caco-2,H3K9me3,Alu,0.00044073998000299265,0.6436260177578873,-0.001426464856078799,0.002307941742850001
45,Caco-2,H3K9me3,L1,0.0009346496932393205,0.49771098710019135,-0.0017668566702568368,0.0036361424143901244
46,Caco-2,H3K9me3,MIR,0.00101501272415337,0.4657306667971636,-0.0017122581476616185,0.0037422684966941042
47,Caco-2,H3K9me3,L2,-0.0006256486104129538,0.7087171254591387,-0.003908061496742203,0.0026567777577464523
48,Caco-2,H3K9me3,ERVL-MaLR,0.003727514660356913,0.06324106440455503,-0.0002056474175904317,0.00766056141253975
49,Caco-2,H3K9me3,hAT-Charlie,-0.0024681090750917982,0.24720725138389255,-0.00664844730109526,0.001712315414753276
50,Caco-2,H3K9me3,ERV1,-0.0005085652635070838,0.8685111637671417,-0.006529448538210736,0.0055123548834666615
51,Caco-2,H3K9me3,ERVL,0.0006775765511623329,0.8284123614778052,-0.005449711369525433,0.006804813594845582
52,Caco-2,H3K9me3,TcMar-Tigger,0.00318280412266079,0.31684846050748505,-0.0030494513301980966,0.009414812336182615
53,Caco-2,H3K9me3,hAT-Tip100,0.005957601087491031,0.16953648058692428,-0.0025427165436772967,0.014457057837599497
54,Caco-2,H3K9me3,CR1,-0.011887266812256502,0.011807445807981046,-0.02113876901883042,-0.002633729001004889
55,Caco-2,H3K9me3,Gypsy,-0.0034717439008658778,0.6639126995403966,-0.019129651218952434,0.01218786595817444
56,Caco-2,H3K9me3,hAT-Blackjack,-0.01898015073339325,0.020010584120013327,-0.03496359144046266,-0.0029870029071904273
57,Caco-2,H3K9me3,TcMar-Mariner,0.0015599998002653497,0.8495526124391426,-0.014557955349028245,0.017677144448396815
58,Caco-2,H3K9me3,RTE-X,-0.006742110830825127,0.5128147244834895,-0.02692780108965637,0.01344907548295389
59,Caco-2,H3K9me3,ERVK,-0.006651439478058182,0.5721490509715735,-0.02972220833289549,0.016426412459347683
60,Caco-2,H3K9me3,TcMar-Tc2,-5.988453949930445e-05,0.9961423136026374,-0.02433185156500937,0.024212153045580012
61,Caco-2,H3K9me3,SVA,-0.018580334091754493,0.19387242099095806,-0.04658498287413916,0.009453498775624727
62,Caco-2,H3K9me3,RTE-BovB,0.013035701959675353,0.3773620261371813,-0.01590877129297381,0.04195834580905028
