,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0009199141094273765,0.33442209113855736,-0.0009480044927868982,0.002787826292277021
1,Caco-2,H3K4me1,L1,-0.00045547048037062455,0.7411266949417437,-0.0031576688898231264,0.0022467345806777912
2,Caco-2,H3K4me1,MIR,-0.0003739199694286216,0.7881600892982858,-0.003101369813146818,0.0023535354374700306
3,Caco-2,H3K4me1,L2,0.0010386500848487655,0.5351605047899294,-0.00224398160018188,0.004321259385705162
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0004435072061505071,0.8251243746756959,-0.0043775086648485066,0.003490507980359098
5,Caco-2,H3K4me1,hAT-Charlie,-0.0028023092205286173,0.18894569996435562,-0.006983092569473475,0.0013785720943232664
6,Caco-2,H3K4me1,ERV1,0.0022103124002173955,0.47189616207321894,-0.003811586287999213,0.00823205078563485
7,Caco-2,H3K4me1,ERVL,0.0032570168253115567,0.29758106007795754,-0.0028714893881550585,0.00938527838804089
8,Caco-2,H3K4me1,TcMar-Tigger,-0.00024400338564680137,0.9388384559095748,-0.0064766769677233466,0.005988689153706922
9,Caco-2,H3K4me1,hAT-Tip100,-0.004256799389523384,0.3263626194034317,-0.012756969388092017,0.004243985796828105
10,Caco-2,H3K4me1,CR1,0.00012050453776621705,0.9796380817419086,-0.00913321260727917,0.009374201044941462
11,Caco-2,H3K4me1,Gypsy,-0.0057915545706305445,0.4685207280022038,-0.021448141151477126,0.009867871973031878
12,Caco-2,H3K4me1,hAT-Blackjack,-0.008173839661544073,0.3165107315569834,-0.02416409483170341,0.007820596790663475
13,Caco-2,H3K4me1,TcMar-Mariner,0.0008511210409688733,0.9175664455181132,-0.015265580753437093,0.016967380693077603
14,Caco-2,H3K4me1,RTE-X,-0.010011527382274706,0.33118200544806287,-0.030197197603850492,0.010182305576232627
15,Caco-2,H3K4me1,ERVK,0.002994343960157078,0.7993322604606301,-0.02009017215363202,0.026075669145313153
16,Caco-2,H3K4me1,TcMar-Tc2,0.002283373655451568,0.8537583329654809,-0.021993602699758287,0.026557658783915226
17,Caco-2,H3K4me1,SVA,-0.0050764418646710545,0.7228552330766223,-0.03312134943681828,0.022976453601807965
18,Caco-2,H3K4me1,RTE-BovB,0.021718861276946982,0.14149319931738324,-0.0072389697919634345,0.05064029599695256
19,Caco-2,H3K4me1,tRNA-RTE,-0.034672938538801004,0.030902525840270263,-0.06609761191315998,-0.003179553068669135
20,Caco-2,H3K4me1,hAT-Ac,-0.00043029154695677286,0.9810956101523075,-0.03600926592145375,0.03514977224175466
21,Caco-2,H3K4me1,hAT,0.00786050303240127,0.6835825960692682,-0.029934599011194222,0.045633160044074424
22,Caco-2,H3K4me1,MULE-MuDR,-0.02981533915343222,0.15261175961871032,-0.07058376498434775,0.011052526855397664
23,Caco-2,H3K4me1,PiggyBac,-0.004492172625054157,0.8375346787734346,-0.047400965690803855,0.038433168811886166
24,Caco-2,H3K4me1,5S-Deu-L2,-0.011975604574374285,0.6035253957069941,-0.0571187568262196,0.033216417795777914
25,Caco-2,H3K4me1,Helitron,0.02593442636686298,0.28777479661623506,-0.021896761372640804,0.07364716158110708
26,Caco-2,H3K4me1,hAT-Tag1,0.03518107686333005,0.14923836560718665,-0.0126509839556475,0.08285249750524469
27,Caco-2,H3K4me1,tRNA,0.004284705416133849,0.8681336197341151,-0.04627162678677419,0.05481914377906124
28,Caco-2,H3K4me1,Penelope,-0.02685604093282113,0.49229557155681125,-0.1032068454898608,0.04980939247607898
29,Caco-2,H3K4me1,TcMar-Tc1,0.019868775925065914,0.6122942602659951,-0.05695061716382603,0.09645429062465062
30,Caco-2,H3K4me1,Dong-R4,0.03320408825708286,0.49327354766883946,-0.061803250395411735,0.12761510541563184
31,Caco-2,H3K4me1,tRNA-Deu,0.02480234925782231,0.6131062176963119,-0.07129702910084945,0.12044551783821952
32,Caco-2,H3K4me1,Kolobok,-0.03241926174348132,0.5432091870068625,-0.13622115912317978,0.07208673884487736
33,Caco-2,H3K4me1,PIF-Harbinger,-0.05146073941925583,0.33778436941511714,-0.15566826979837564,0.05387958617352009
34,Caco-2,H3K4me1,Crypton,-0.0009961676796680456,0.9866887375418473,-0.1175800580571956,0.11561480844676025
35,Caco-2,H3K4me1,Merlin,0.004515808844033938,0.948009522654743,-0.13063311650137943,0.13949996735343997
36,Caco-2,H3K4me1,TcMar,-0.032234312876834904,0.6496358500640235,-0.16990635836760595,0.10667188070850782
37,Caco-2,H3K4me1,L1-Tx1,0.09030671240285529,0.29395999758181596,-0.07894193924818825,0.25449509064595216
38,Caco-2,H3K4me1,Crypton-A,0.0971182936945915,0.26979830163286306,-0.07607335787702187,0.2646214591652864
39,Caco-2,H3K4me1,I-Jockey,-0.0964507459920304,0.31842755036558756,-0.27988958355406035,0.0937828356182982
40,Caco-2,H3K4me1,hAT-Tip100?,-0.06588827838827838,0.604960673837341,-0.3069763595177,0.1831460600200279
41,Caco-2,H3K4me1,TcMar-Pogo,0.32294721407624627,0.07141382607022978,-0.03837241428227687,0.6095841181446311
42,Caco-2,H3K4me1,hAT?,0.02005347593582888,0.9118006826466462,-0.3255285759395103,0.3609092829712941
43,Caco-2,H3K4me1,hAT-hAT19,-0.1176470588235294,0.6643410791623536,-0.5807994752518446,0.403045265536449
44,Caco-2,H3K9me3,Alu,-0.00031445182827586113,0.7413447178275151,-0.0021816541649783876,0.0015527527010671934
45,Caco-2,H3K9me3,L1,0.001617398784495734,0.24062095739893308,-0.0010841090314497894,0.004318882992565784
46,Caco-2,H3K9me3,MIR,0.0008837184826631069,0.5253710866826424,-0.0018435519225008827,0.003610975741677223
47,Caco-2,H3K9me3,L2,-0.0023198097452264625,0.1659980703970633,-0.00560219209370868,0.0009626225917036314
48,Caco-2,H3K9me3,ERVL-MaLR,0.0013852835295515206,0.48999825989483337,-0.0025478776405323347,0.005318401840021598
49,Caco-2,H3K9me3,hAT-Charlie,-0.0019005915444512945,0.37288553005700176,-0.006080947461448681,0.0022798308009437905
50,Caco-2,H3K9me3,ERV1,-0.004436932624945791,0.14864543660116702,-0.01045758576642819,0.001584042202268464
51,Caco-2,H3K9me3,ERVL,-0.0090632118146225,0.003741961945119133,-0.015189758682658209,-0.0029359844474834587
52,Caco-2,H3K9me3,TcMar-Tigger,0.0006329145677913858,0.8422284410153444,-0.005599287323793271,0.006865067294509669
53,Caco-2,H3K9me3,hAT-Tip100,0.0038674821714744893,0.3725249901669859,-0.0046328153582355855,0.01236722083927237
54,Caco-2,H3K9me3,CR1,0.0026875101768879714,0.5692043543764758,-0.00656617048123424,0.01194073058832937
55,Caco-2,H3K9me3,Gypsy,-0.010367049650910436,0.19444097067201402,-0.026022145957559358,0.005293130407637505
56,Caco-2,H3K9me3,hAT-Blackjack,-0.011409646355032287,0.16203770628370437,-0.027397781880051097,0.004584325137395563
57,Caco-2,H3K9me3,TcMar-Mariner,-0.006380077168726012,0.4378685777495398,-0.02249550719756776,0.00973866757915345
58,Caco-2,H3K9me3,RTE-X,0.02092847876128754,0.04217990426758363,0.0007374541216498317,0.041102446206687
59,Caco-2,H3K9me3,ERVK,-0.01923661323795585,0.10229072313828068,-0.04229504678579119,0.003842301940988112
60,Caco-2,H3K9me3,TcMar-Tc2,0.0010490616340776563,0.9325012062847804,-0.023223538748951077,0.025320425950217176
61,Caco-2,H3K9me3,SVA,-0.028243082156444776,0.048258117882251574,-0.05623064126367,-0.00021117174781377752
62,Caco-2,H3K9me3,RTE-BovB,-0.004803457327240404,0.744973456390706,-0.033736178160447945,0.024137307898237093
63,Caco-2,H3K9me3,tRNA-RTE,0.009423336605880156,0.55754127448967,-0.0220672481649216,0.04089524137027655
64,Caco-2,H3K9me3,hAT-Ac,0.0026691522647708486,0.883143455578259,-0.03291356078066391,0.03824510756103225
65,Caco-2,H3K9me3,hAT,-0.015094803153502737,0.43370523151061957,-0.052845423529071116,0.022698899628406065
66,Caco-2,H3K9me3,MULE-MuDR,-0.044125451830220805,0.03422221045213015,-0.08483766479808834,-0.0032661495094846176
67,Caco-2,H3K9me3,PiggyBac,-0.004148385630787444,0.8498142593323096,-0.04705790733187136,0.03877641801351323
68,Caco-2,H3K9me3,5S-Deu-L2,-0.011624868691340405,0.6140784135113408,-0.05675703730088737,0.03355471376149927
69,Caco-2,H3K9me3,Helitron,-0.0013673653413168747,0.9552990532713779,-0.04914598809512678,0.04641750107440399
70,Caco-2,H3K9me3,hAT-Tag1,0.013756695769832279,0.5728905832047817,-0.03406397755594871,0.061514521804788225
71,Caco-2,H3K9me3,tRNA,0.019624292156958555,0.44695651752920496,-0.030957355596165036,0.07010568271193637
72,Caco-2,H3K9me3,Penelope,0.024163266498342807,0.5370245833150892,-0.05255288542601437,0.10059588462893003
73,Caco-2,H3K9me3,TcMar-Tc1,0.031184725516664697,0.4273582457119556,-0.045845865299177384,0.10784664667106018
74,Caco-2,H3K9me3,Dong-R4,-0.027197140468498474,0.5747176912249858,-0.12168760787074973,0.0677818557346595
75,Caco-2,H3K9me3,tRNA-Deu,0.05609382900847466,0.2524959599210622,-0.040112192693044085,0.15126936648978004
76,Caco-2,H3K9me3,Kolobok,-0.0555171776008026,0.29756997763101856,-0.15891173435902262,0.049081925861548886
77,Caco-2,H3K9me3,PIF-Harbinger,0.025942729261379558,0.629100877694477,-0.0792708211459772,0.1305846491284125
78,Caco-2,H3K9me3,Crypton,0.018946246257284707,0.7509833398163017,-0.09787788017423513,0.13525531577707003
79,Caco-2,H3K9me3,Merlin,-0.06425031505377905,0.3530416703298883,-0.1977387357001938,0.07157766795854217
80,Caco-2,H3K9me3,TcMar,0.04634705372674027,0.5135396740820801,-0.09271602385762924,0.1836366142623293
81,Caco-2,H3K9me3,L1-Tx1,-0.06510652151320868,0.44972572787141407,-0.23047701107583762,0.10391915856613664
82,Caco-2,H3K9me3,Crypton-A,-0.07348064160424625,0.40422900344257395,-0.24217655809186775,0.09952774345290845
83,Caco-2,H3K9me3,I-Jockey,-0.015327587804652026,0.8743077969803408,-0.20285520021897097,0.1732845524844312
84,Caco-2,H3K9me3,hAT-Tip100?,-0.10824175824175822,0.3945624414230996,-0.34552151889426874,0.14204704416615696
85,Caco-2,H3K9me3,TcMar-Pogo,0.00036656891495601173,0.9984113157165908,-0.34837194095471224,0.3490159384049168
86,Caco-2,H3K9me3,hAT?,-0.2710561497326203,0.12706321408775215,-0.5665013555124737,0.0861349399073929
87,Caco-2,H3K9me3,hAT-hAT19,-0.1176470588235294,0.6643410791623536,-0.5807994752518446,0.403045265536449
88,SJCRH30,H3K27ac,Alu,0.0002258659212046698,0.8124483950189348,-0.0016399046535275398,0.0020916349234144814
89,SJCRH30,H3K27ac,L1,-0.001797059275656185,0.19202786695354307,-0.004496838608364405,0.0009027462542324872
90,SJCRH30,H3K27ac,MIR,0.000647837668677859,0.6413744229019365,-0.0020782206188277915,0.003373886327539826
91,SJCRH30,H3K27ac,L2,-0.00046539827857849985,0.7810278946548592,-0.0037467873007741973,0.002816000766014861
92,SJCRH30,H3K27ac,ERVL-MaLR,0.0030267984107951056,0.13107484398947147,-0.0009022866521365771,0.006955790021424648
93,SJCRH30,H3K27ac,hAT-Charlie,0.0014720537407198792,0.4897795257709262,-0.002705364057796765,0.005649420162668922
94,SJCRH30,H3K27ac,ERV1,-0.0001281484290350159,0.9666496279348189,-0.006135315274424854,0.005879027665111348
95,SJCRH30,H3K27ac,ERVL,-0.0036315590622041302,0.24495765246211085,-0.009753125190647569,0.002490279256910065
96,SJCRH30,H3K27ac,TcMar-Tigger,0.0013647289355368589,0.6675714330364813,-0.004863245516378771,0.007592597519755309
97,SJCRH30,H3K27ac,hAT-Tip100,0.0010551519731122783,0.8076931671046572,-0.007441196166207181,0.009551347776516351
98,SJCRH30,H3K27ac,CR1,0.004308211791389111,0.3613577159693474,-0.004942642434782413,0.01355832868373154
99,SJCRH30,H3K27ac,Gypsy,-0.004802046963010562,0.5475728403570923,-0.020449514990689747,0.010847772969971173
100,SJCRH30,H3K27ac,hAT-Blackjack,0.007539888224884688,0.355008535122449,-0.008438021961745755,0.023513949349474893
101,SJCRH30,H3K27ac,TcMar-Mariner,0.002580886004839655,0.7534686285615793,-0.013524762552669198,0.01868519574280292
102,SJCRH30,H3K27ac,RTE-X,-0.0006518694851050126,0.9495247898443133,-0.02083216057712089,0.019528952561172666
103,SJCRH30,H3K27ac,ERVK,0.009765462228647683,0.40543775601902243,-0.013241507085794833,0.032762097079940156
104,SJCRH30,H3K27ac,TcMar-Tc2,0.013606156283256739,0.2714029501569574,-0.01064260874940019,0.0378389279978475
105,SJCRH30,H3K27ac,SVA,-0.005254759695987832,0.7137105095436596,-0.033316733177873696,0.022815492433024914
106,SJCRH30,H3K27ac,RTE-BovB,0.015800420119368396,0.2844559193354197,-0.013135174699871398,0.044709574121998524
107,SJCRH30,H3K27ac,tRNA-RTE,-0.017339255039182187,0.2805463581414024,-0.0488023753800427,0.014158242371855144
108,SJCRH30,H3K27ac,hAT-Ac,0.012130870949968328,0.5038914151074192,-0.02344249953108362,0.04767356101792581
109,SJCRH30,H3K27ac,hAT,-0.006260139890595147,0.7453040650118552,-0.04400767890699114,0.03150524811585807
110,SJCRH30,H3K27ac,MULE-MuDR,0.0008252205919915984,0.9684001535300568,-0.03998603771443954,0.04163373017485013
111,SJCRH30,H3K27ac,PiggyBac,-0.009888656820349347,0.6511680651992618,-0.05271323999407815,0.032972231155967556
112,SJCRH30,H3K27ac,5S-Deu-L2,-0.040943142868146196,0.07553903180382167,-0.0859515438863376,0.004232034035553845
113,SJCRH30,H3K27ac,Helitron,0.011777032125686284,0.6282172480964884,-0.035885201819256356,0.05938581116915017
114,SJCRH30,H3K27ac,hAT-Tag1,0.00072028796275964,0.9764369460042936,-0.047048955632200434,0.04848624453109459
115,SJCRH30,H3K27ac,tRNA,0.00516402936646726,0.8412955928800048,-0.04536063435972844,0.055662341275247905
116,SJCRH30,H3K27ac,Penelope,-0.007867267573971319,0.8407257474895494,-0.08442528498796585,0.06878308894384895
117,SJCRH30,H3K27ac,TcMar-Tc1,0.042477052579189295,0.27842580189845156,-0.034394581600877425,0.1188490333635416
118,SJCRH30,H3K27ac,Dong-R4,0.08165891950022401,0.09155508571652342,-0.013388621090853557,0.17524399086511153
119,SJCRH30,H3K27ac,tRNA-Deu,-0.06671001626230398,0.17341192645011996,-0.1616953446718942,0.02950002705136804
120,SJCRH30,H3K27ac,Kolobok,0.012728399808164363,0.8116434875997222,-0.09178061701264288,0.11696006698219673
121,SJCRH30,H3K27ac,PIF-Harbinger,-0.08070326369615548,0.13239920746152364,-0.18428902742303502,0.024655586881162574
122,SJCRH30,H3K27ac,Crypton,0.059517511227490834,0.31842835718612333,-0.05758222721185499,0.17500179521799505
123,SJCRH30,H3K27ac,Merlin,0.04481317517643863,0.5173682877253174,-0.0908726688386611,0.1788655245347007
124,SJCRH30,H3K27ac,TcMar,0.00936133952930436,0.8945430862729067,-0.128517152067404,0.14688478944939531
125,SJCRH30,H3K27ac,L1-Tx1,0.21823052612445334,0.010410895886924652,0.05043543515823479,0.3740438428479476
126,SJCRH30,H3K27ac,Crypton-A,0.10435692428052377,0.23553778681291007,-0.06886159047944088,0.2714673590665706
127,SJCRH30,H3K27ac,I-Jockey,-0.0943934760448522,0.32890728584789,-0.2779577397441682,0.0958218747697996
128,SJCRH30,H3K27ac,hAT-Tip100?,-0.15349650349650348,0.22217456015283277,-0.3843016226902439,0.09536750219333459
129,SJCRH30,H3K27ac,TcMar-Pogo,0.08577712609970674,0.6406534372860642,-0.27164275155678175,0.42240314460173667
