,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,6.662880099140734e-05,0.9442636403576385,-0.0018012880033244619,0.001934545140356534
1,Caco-2,H3K4me1,L1,0.0011798330184688973,0.39213259564682923,-0.0015223749311367516,0.003882023738049385
2,Caco-2,H3K4me1,MIR,0.001643944634116527,0.23746494585409222,-0.001083514978206196,0.0043713797878660605
3,Caco-2,H3K4me1,L2,0.0005671013477451904,0.7349113361260476,-0.002715527120218862,0.003849717593979927
4,Caco-2,H3K4me1,ERVL-MaLR,0.0017241076644248271,0.3903596224594902,-0.0022099191511353706,0.005658081114014803
5,Caco-2,H3K4me1,hAT-Charlie,-0.0005593295159476395,0.7931598853250881,-0.004740175713644513,0.003621536235419305
6,Caco-2,H3K4me1,ERV1,0.0018913026973727666,0.5381796709748856,-0.004130590332068425,0.007913058560088228
7,Caco-2,H3K4me1,ERVL,0.0015600103878348809,0.6178429153654438,-0.004568469661963859,0.007688373257013468
8,Caco-2,H3K4me1,TcMar-Tigger,0.00031773236666803186,0.9204119393992429,-0.005914962843194311,0.006550402891051513
9,Caco-2,H3K4me1,hAT-Tip100,0.006643436292782085,0.12558403302817356,-0.0018573554971984766,0.015143267993430286
10,Caco-2,H3K4me1,CR1,0.002778859861778964,0.5561572782891865,-0.006475031432658539,0.01203227524444545
11,Caco-2,H3K4me1,Gypsy,-0.00652229659475409,0.414299021528893,-0.02217859837058692,0.009137203458200878
12,Caco-2,H3K4me1,hAT-Blackjack,-0.011414266425372709,0.1618817692305872,-0.027402931677524996,0.004580237545760766
13,Caco-2,H3K4me1,TcMar-Mariner,0.006619402086520856,0.42084640053645517,-0.009498277202608025,0.02273364278764188
14,Caco-2,H3K4me1,RTE-X,0.0018263748789790737,0.8592988725885482,-0.018365588017337,0.02201684859796079
15,Caco-2,H3K4me1,ERVK,0.010546242699458367,0.37058974499152086,-0.01254052763646922,0.03362177498502776
16,Caco-2,H3K4me1,TcMar-Tc2,-0.011833407183106588,0.33943441914189865,-0.036099611768794525,0.012446743537287114
17,Caco-2,H3K4me1,SVA,0.01861016890848747,0.19352225232723153,-0.009446633158989106,0.04663769215128224
18,Caco-2,H3K4me1,RTE-BovB,0.02463339276493151,0.09539356217805606,-0.004323947293243,0.05354945510722414
19,Caco-2,H3K4me1,tRNA-RTE,0.02356226494136857,0.14252041673585947,-0.007935392226988837,0.05501321314898419
20,Caco-2,H3K4me1,hAT-Ac,-0.0032830549913371795,0.8565306707950205,-0.03885813578569631,0.03230033781353533
21,Caco-2,H3K4me1,hAT,-0.0019491838273029258,0.9194974844020649,-0.03973192117959571,0.03583911942315575
22,Caco-2,H3K4me1,MULE-MuDR,0.03560283358858737,0.08760312558038282,-0.005263086265047645,0.07635003328831172
23,Caco-2,H3K4me1,PiggyBac,0.017158125125919195,0.4334822719866056,-0.025781731850365884,0.06003478324520003
24,Caco-2,H3K4me1,5S-Deu-L2,0.012652702553862132,0.583209266250517,-0.032540137406642265,0.05779390972010388
25,Caco-2,H3K4me1,Helitron,0.00038668400170030725,0.9873564765334086,-0.047410210888035854,0.04818181216389547
26,Caco-2,H3K4me1,hAT-Tag1,0.004484766120674454,0.854174841615081,-0.04332077674328765,0.052269818659370165
27,Caco-2,H3K4me1,tRNA,-0.07454194591248473,0.003822316204683654,-0.12468762206347453,-0.024016434906204802
28,Caco-2,H3K4me1,Penelope,-0.02796303588202478,0.47462321083594017,-0.10430389764147771,0.04870541372013695
29,Caco-2,H3K4me1,TcMar-Tc1,-0.10498349420525281,0.007252607380477728,-0.18046122880154797,-0.028276573656056573
30,Caco-2,H3K4me1,Dong-R4,-0.0139566468614999,0.77341795255518,-0.10860436050967535,0.08094183071336514
31,Caco-2,H3K4me1,tRNA-Deu,0.018890756965283386,0.7001631489323548,-0.07717267300966621,0.11460666950363882
32,Caco-2,H3K4me1,Kolobok,0.027379204964383445,0.6076638676489606,-0.07709540128051029,0.1312590828060524
33,Caco-2,H3K4me1,PIF-Harbinger,0.01010736896115387,0.8507601406536871,-0.0949761622290368,0.1149681283885568
34,Caco-2,H3K4me1,Crypton,-0.10212439442060618,0.08636709735379443,-0.21643887309412424,0.014952474563302292
35,Caco-2,H3K4me1,Merlin,0.02720343686950572,0.6944095082732169,-0.10828776782719766,0.1617024274316391
36,Caco-2,H3K4me1,TcMar,-0.02363847148011375,0.7390666668867304,-0.16152378493336003,0.11515209521288597
37,Caco-2,H3K4me1,L1-Tx1,0.08920060160725454,0.2999373037858872,-0.0800416520004512,0.253444074443545
38,Caco-2,H3K4me1,Crypton-A,0.10128210774844636,0.24969965070275046,-0.07192668416419587,0.26856094083575843
39,Caco-2,H3K4me1,I-Jockey,0.03089611713464925,0.749785447118601,-0.15816885206008044,0.2177757330093769
40,Caco-2,H3K4me1,hAT-Tip100?,0.037957875457875455,0.7658669753614519,-0.20989540374020468,0.28122720227408016
41,Caco-2,H3K4me1,TcMar-Pogo,-0.30975073313782986,0.08448765709017077,-0.5998120551847838,0.05226656715069424
42,Caco-2,H3K4me1,hAT?,0.29044117647058826,0.10106986067643947,-0.06616254658733549,0.5812545970395397
43,Caco-2,H3K4me1,hAT-hAT19,-0.17941176470588235,0.5061395399904385,-0.622654032375277,0.35099518391573875
44,Caco-2,H3K9me3,Alu,0.0004965821446372358,0.6021917292531805,-0.0013706228128356202,0.0023637836394936997
45,Caco-2,H3K9me3,L1,0.0010905264787611263,0.42883566371794213,-0.001610980382740494,0.003792017422709251
46,Caco-2,H3K9me3,MIR,0.0014428179051492048,0.29978837102710876,-0.0012844539979449334,0.004170068344973696
47,Caco-2,H3K9me3,L2,-0.0005811961706684635,0.7285637574653812,-0.00386360966800865,0.0027012298506159
48,Caco-2,H3K9me3,ERVL-MaLR,0.0011571622803311153,0.5641863178852518,-0.002775997071658751,0.005090285830593944
49,Caco-2,H3K9me3,hAT-Charlie,0.0007426788380950898,0.7276896801308851,-0.003437732867934067,0.0049230645863950016
50,Caco-2,H3K9me3,ERV1,0.0009846889050309452,0.7485594811532553,-0.005036245291615798,0.007005551709262669
51,Caco-2,H3K9me3,ERVL,0.0047938550639758555,0.12516948829143776,-0.0013334838986327766,0.010920834075758435
52,Caco-2,H3K9me3,TcMar-Tigger,-0.0028366665912903663,0.3723401463809515,-0.009068697987138554,0.0033955851562574822
53,Caco-2,H3K9me3,hAT-Tip100,-0.01102385321800244,0.011024597551782913,-0.019522395510701257,-0.002523718032789081
54,Caco-2,H3K9me3,CR1,-0.002776902715030506,0.5564266557569559,-0.012030112082324974,0.0064767822076521415
55,Caco-2,H3K9me3,Gypsy,-0.010816877204797282,0.17578192705447077,-0.02647175134125812,0.004843301242908443
56,Caco-2,H3K9me3,hAT-Blackjack,0.005757346861453797,0.48047104094403026,-0.010236342742248269,0.021748091473036395
57,Caco-2,H3K9me3,TcMar-Mariner,0.017400554269983073,0.034345509925614914,0.0012821148046024463,0.0335099545985467
58,Caco-2,H3K9me3,RTE-X,0.00679879504384834,0.5092771315163416,-0.013392402755530731,0.02698445058239205
59,Caco-2,H3K9me3,ERVK,0.0065294793030877905,0.5792152666022511,-0.016548335504891362,0.029600340897655432
60,Caco-2,H3K9me3,TcMar-Tc2,-0.004029104752176009,0.7449539778245005,-0.028298438148686753,0.02024497593959468
61,Caco-2,H3K9me3,SVA,0.011042588551773175,0.4400568981349988,-0.01699001577822806,0.03905784637948904
62,Caco-2,H3K9me3,RTE-BovB,0.01645817646802099,0.2650378912066195,-0.012486972640909292,0.045375766336162374
63,Caco-2,H3K9me3,tRNA-RTE,0.003231648101552326,0.8405968790318508,-0.0282546480672264,0.03471153788031933
64,Caco-2,H3K9me3,hAT-Ac,0.007192818266257515,0.6920310763898345,-0.028394432262094392,0.04276185845125181
