,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0003862504109034664,0.6852689582184766,-0.001481667305823112,0.002254165432288094
1,Caco-2,H3K4me1,L1,0.0005609552174726248,0.6841021213189618,-0.0021412503965235314,0.003263152639396203
2,Caco-2,H3K4me1,MIR,-0.0001576060509138412,0.9098272618521386,-0.0028850577389837287,0.002569847982018648
3,Caco-2,H3K4me1,L2,-0.0016379569476516625,0.3280857660269534,-0.004920555841403635,0.0016446772460390069
4,Caco-2,H3K4me1,ERVL-MaLR,-0.00014505445874875286,0.9423891602363632,-0.004079061054698752,0.003788956627050406
5,Caco-2,H3K4me1,hAT-Charlie,-0.0014754010126420585,0.4891524739198585,-0.00565622535323403,0.002705474906629232
6,Caco-2,H3K4me1,ERV1,-0.002936553798268706,0.3391883211738629,-0.008958248967538015,0.0030853543440237537
7,Caco-2,H3K4me1,ERVL,-9.613887675967982e-05,0.9754718392980508,-0.006224567868321596,0.006032297336309827
8,Caco-2,H3K4me1,TcMar-Tigger,0.0005005727685460121,0.8749207527846976,-0.0057321288446283165,0.006733235490883683
9,Caco-2,H3K4me1,hAT-Tip100,0.003319441570217205,0.444066743755,-0.005181321157074664,0.011819724573903689
10,Caco-2,H3K4me1,CR1,-0.01212081213414368,0.010250538620391603,-0.021372461634804527,-0.0028670869492174096
11,Caco-2,H3K4me1,Gypsy,-0.012441574228494715,0.11940609204970394,-0.02809510687693091,0.003218058935079138
12,Caco-2,H3K4me1,hAT-Blackjack,-0.002714724242235605,0.7393849914734045,-0.018707088496583906,0.013279028755407726
13,Caco-2,H3K4me1,TcMar-Mariner,-0.002670358423819562,0.7453880883107027,-0.018786068132884994,0.013446738484681026
14,Caco-2,H3K4me1,RTE-X,-0.0021592180031831027,0.8340014646050601,-0.022349535947130263,0.01803286050833189
15,Caco-2,H3K4me1,ERVK,-0.0017754719789408824,0.8801868474907246,-0.02485754719910547,0.021308495281987038
16,Caco-2,H3K4me1,TcMar-Tc2,-0.003006836585698427,0.8082169246170783,-0.027280625737021984,0.02127049647248775
17,Caco-2,H3K4me1,SVA,0.011842175613748701,0.40804992407453466,-0.0162136362425984,0.03987935460858539
18,Caco-2,H3K4me1,RTE-BovB,-0.01724468340288346,0.24307960457600733,-0.046173648451339304,0.011713182710329052
19,Caco-2,H3K4me1,tRNA-RTE,0.013578999368590614,0.3980817293718334,-0.017917514286359203,0.045048589529416656
20,Caco-2,H3K4me1,hAT-Ac,0.015869610067363676,0.3821373471824735,-0.019723289237331562,0.05142233566515219
21,Caco-2,H3K4me1,hAT,0.005949690375274491,0.7577029461074627,-0.03184343037050811,0.04372582203668065
22,Caco-2,H3K4me1,MULE-MuDR,0.0060685929093848645,0.7709948710558334,-0.03478574204131261,0.04690267926091054
23,Caco-2,H3K4me1,PiggyBac,-0.004794925361649291,0.8267533310210939,-0.047703070476079606,0.03813088338685196
24,Caco-2,H3K4me1,5S-Deu-L2,0.0021095429858644927,0.9271113005160211,-0.043067046567322534,0.04727752330684654
25,Caco-2,H3K4me1,Helitron,-0.024156460191272936,0.3221167500688694,-0.07187643921486872,0.023673855606417382
