,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.00013195564627029206,0.8898784272551776,-0.0017359613678041314,0.001999871739528575
1,Caco-2,H3K4me1,L1,-0.0026846682937937383,0.05150524916022902,-0.005386836239478459,1.7538858089677195e-05
2,Caco-2,H3K4me1,MIR,0.00010454832728777814,0.9401121507860273,-0.002622905339400864,0.0028320004385065448
3,Caco-2,H3K4me1,L2,-3.431760355745507e-05,0.9836524590452507,-0.0033169403797331724,0.0032483059122048108
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0037941656453374,0.05871897423507909,-0.007728073354503494,0.00013985950323143462
5,Caco-2,H3K4me1,hAT-Charlie,-0.00012960548288627998,0.9515518669219233,-0.004310460120265912,0.004051253685388208
6,Caco-2,H3K4me1,ERV1,-0.007027019096629366,0.02218815778129279,-0.013048381876365867,-0.001005146694012991
7,Caco-2,H3K4me1,ERVL,-0.003654566153414985,0.24249357687309656,-0.009782800156493923,0.002473942361931931
8,Caco-2,H3K4me1,TcMar-Tigger,-0.0045218004376001595,0.15504286844193935,-0.010754212548139012,0.0017109629801561682
9,Caco-2,H3K4me1,hAT-Tip100,0.00011683457265221692,0.9785093594752867,-0.008383766892008175,0.008617419152360842
10,Caco-2,H3K4me1,CR1,-0.002721908059631365,0.5642796755645669,-0.011975330493134572,0.006531980532063522
11,Caco-2,H3K4me1,Gypsy,0.0005112127487895361,0.9489826796699203,-0.015147309896550012,0.016169484710252747
12,Caco-2,H3K4me1,hAT-Blackjack,-0.006572251311028861,0.42059789246925716,-0.022563199318934104,0.009422058735037386
13,Caco-2,H3K4me1,TcMar-Mariner,0.0016929768428739862,0.8368903703053433,-0.014423917734800106,0.017808991950022588
14,Caco-2,H3K4me1,RTE-X,-0.0031667451095024612,0.7585673095211304,-0.023356571077636824,0.017025662929444785
15,Caco-2,H3K4me1,ERVK,0.009052909721493306,0.442142330072434,-0.014033571473393517,0.032129744016875406
