,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.000268632171311197,0.7780435009149961,-0.001599285242940585,0.0021365477109873974
1,Caco-2,H3K4me1,L1,-0.0003057219111606311,0.8245115447728173,-0.0030079216450724896,0.0023964822874505192
2,Caco-2,H3K4me1,MIR,-0.002622880994928571,0.05945448684085629,-0.005350300322134262,0.00010457735536309814
3,Caco-2,H3K4me1,L2,0.0020007425237311464,0.23224879545497817,-0.001281892329244859,0.005283334258332203
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0031494963439394736,0.1166225248026423,-0.007083427237541696,0.000784532035073771
5,Caco-2,H3K4me1,hAT-Charlie,-0.0015791956997820433,0.45910844669443795,-0.0057600172319535875,0.002601681039628055
6,Caco-2,H3K4me1,ERV1,0.0014638284454149603,0.6337634361864768,-0.004558055560070566,0.00748560628666821
7,Caco-2,H3K4me1,ERVL,-0.003943000010813044,0.2073008152381393,-0.010071213109165348,0.0021855092651549323
8,Caco-2,H3K4me1,TcMar-Tigger,-0.000898783845577479,0.7774576919109735,-0.007131428494172588,0.005333930631918014
9,Caco-2,H3K4me1,hAT-Tip100,0.007001111574415111,0.10647968254330491,-0.0014996749466225047,0.015500886318438736
10,Caco-2,H3K4me1,CR1,-0.010861058449970267,0.021424377418069934,-0.02011301673566117,-0.0016072401854019434
11,Caco-2,H3K4me1,Gypsy,-1.3617179367603556e-05,0.9986401245298273,-0.015672014210128038,0.015644786528862756
12,Caco-2,H3K4me1,hAT-Blackjack,-0.0014934043272336877,0.854794408769773,-0.01748614259951607,0.014500097912357684
13,Caco-2,H3K4me1,TcMar-Mariner,0.0026287475880442403,0.749221218548581,-0.0134883411770324,0.018744470769557764
14,Caco-2,H3K4me1,RTE-X,0.006393175255847716,0.5349133833018798,-0.013800081222795996,0.026581219007796034
15,Caco-2,H3K4me1,ERVK,-0.008181309957749213,0.4873183828306077,-0.03125886852913138,0.014904966790426175
16,Caco-2,H3K4me1,TcMar-Tc2,-0.0037464235918644134,0.762323898243459,-0.02801968602668978,0.02053125442816736
17,Caco-2,H3K4me1,SVA,-0.020131382902169554,0.15956605376237343,-0.048156470902030755,0.007925376269891397
18,Caco-2,H3K4me1,RTE-BovB,-0.0007320090457385033,0.9604831108309058,-0.029681251032261494,0.028218459926413413
19,Caco-2,H3K4me1,tRNA-RTE,-0.0007966003314764584,0.9604634758082895,-0.03228319743344728,0.03069157635910907
20,Caco-2,H3K4me1,hAT-Ac,-0.015066559867594575,0.4066888996798347,-0.05062096380542298,0.02052598533949429
21,Caco-2,H3K4me1,hAT,-0.004944114593050541,0.7976747201582453,-0.042721991862837344,0.03284788046000211
22,Caco-2,H3K4me1,MULE-MuDR,-0.0029424489991745186,0.8877668164432446,-0.04378261203092623,0.03790753200992876
23,Caco-2,H3K4me1,PiggyBac,-0.03829258126605719,0.08037395257037695,-0.08109268836876221,0.00464848704755783
24,Caco-2,H3K4me1,5S-Deu-L2,0.0036149807152410464,0.8754314876779838,-0.04156438940963767,0.048779597846291045
25,Caco-2,H3K4me1,Helitron,-0.003651411190042848,0.8810474235855401,-0.051438609887327014,0.04415247039634587
26,Caco-2,H3K4me1,hAT-Tag1,0.019498616902647016,0.42419618093436595,-0.028328339072841806,0.0672365021777061
27,Caco-2,H3K4me1,tRNA,-0.007814159915729679,0.7620445500457205,-0.058337967078857945,0.04274957492257696
28,Caco-2,H3K4me1,Penelope,-0.00029047884130954454,0.9940752034407989,-0.07683804074713725,0.0762604873547221
29,Caco-2,H3K4me1,TcMar-Tc1,-0.0737690233385711,0.05955962808233185,-0.1497492308361051,0.0030773432548564746
30,Caco-2,H3K4me1,Dong-R4,0.006263853802194234,0.8971915591817863,-0.08857646739333891,0.10099162150720492
31,Caco-2,H3K4me1,tRNA-Deu,0.051192805336388245,0.2963975166474423,-0.04500584242874681,0.14645075820606385
32,Caco-2,H3K4me1,Kolobok,-0.04051386560016473,0.4473263933723787,-0.144182346918023,0.06403426614219451
33,Caco-2,H3K4me1,PIF-Harbinger,0.02017112270031289,0.7072782509047559,-0.08499957760879791,0.1248973075654086
34,Caco-2,H3K4me1,Crypton,-0.004083413887557694,0.9454752589472613,-0.1206239829982076,0.11256818218564885
35,Caco-2,H3K4me1,Merlin,0.08409751847820147,0.22379965380411415,-0.05179610586721531,0.2169333372408485
36,Caco-2,H3K4me1,TcMar,-0.10225678243146355,0.14860186442356246,-0.2376365080074744,0.03701984139573428
37,Caco-2,H3K4me1,L1-Tx1,0.04244058447171061,0.6224191407890924,-0.1262480068963881,0.20874367084237597
38,Caco-2,H3K4me1,Crypton-A,0.0013345557864919407,0.9879298232516001,-0.17022998130203104,0.17282056502298776
39,Caco-2,H3K4me1,I-Jockey,-0.008646093967194887,0.9289000418569597,-0.19643177603474465,0.17975140295607797
40,Caco-2,H3K4me1,hAT-Tip100?,-0.13598901098901098,0.2839639441254897,-0.37044770559499,0.11476066060102039
41,Caco-2,H3K4me1,TcMar-Pogo,-0.06634897360703812,0.7182551434573792,-0.40599225025806984,0.2893987347282633
42,Caco-2,H3K4me1,hAT?,0.1554144385026738,0.3877920516068778,-0.20055328201575845,0.47513146699120024
43,Caco-2,H3K4me1,hAT-hAT19,0.2911764705882353,0.27388704841914874,-0.24975116412258716,0.6935946774924099
44,Caco-2,H3K9me3,Alu,-0.00012852970987386756,0.8926792499733109,-0.0019957328101211755,0.0017386742865980356
45,Caco-2,H3K9me3,L1,-0.00027788520690957076,0.84022328749583,-0.002979384334689143,0.0024236179769430927
46,Caco-2,H3K9me3,MIR,-0.0007656356200412988,0.582163588498603,-0.003492894155721602,0.0019616343051955063
47,Caco-2,H3K9me3,L2,0.0005456156221114409,0.7445822877914183,-0.0027368101145175167,0.0038280296015057924
48,Caco-2,H3K9me3,ERVL-MaLR,0.0009495631846785797,0.6360817547400863,-0.002983594245947334,0.0048826912365302665
49,Caco-2,H3K9me3,hAT-Charlie,-0.001467064001425644,0.4915634835947956,-0.005647432071978666,0.0027133553451537083
50,Caco-2,H3K9me3,ERV1,-0.00026335112972418907,0.9316834675539032,-0.00628424414846469,0.005757560982642243
51,Caco-2,H3K9me3,ERVL,0.007149734195873685,0.022193866914018104,0.0010224360937441297,0.01327649546147244
52,Caco-2,H3K9me3,TcMar-Tigger,0.00047883844942399383,0.8803000961323467,-0.0057533582584577475,0.0067109979610843265
53,Caco-2,H3K9me3,hAT-Tip100,0.004433917640186999,0.3066095889858177,-0.004066390839564726,0.012933585408034846
54,Caco-2,H3K9me3,CR1,0.0036279861449028524,0.4422372355839599,-0.005625733824627944,0.01288108480939184
55,Caco-2,H3K9me3,Gypsy,0.007168102343306943,0.36963559319534034,-0.008491952058949872,0.02282464158193789
56,Caco-2,H3K9me3,hAT-Blackjack,-0.012718274274865736,0.11908266998186122,-0.028705696520876657,0.0032756531913821895
57,Caco-2,H3K9me3,TcMar-Mariner,-0.01764311318481936,0.03191347908943667,-0.033752347785900416,-0.0015247134828224903
58,Caco-2,H3K9me3,RTE-X,0.002488012660411596,0.8091593440008387,-0.01770203403843377,0.022676031133531338
59,Caco-2,H3K9me3,ERVK,-0.013730028792926237,0.24357506339136886,-0.03679453364172192,0.009349096036375522
60,Caco-2,H3K9me3,TcMar-Tc2,-0.0026026457050253153,0.8335656214339272,-0.02687299155460459,0.02167076672801997
61,Caco-2,H3K9me3,SVA,0.0019780531448525,0.8900023159911707,-0.026049910505034808,0.030002909341594424
62,Caco-2,H3K9me3,RTE-BovB,-0.004461864385413754,0.7625434036015973,-0.033394939873367245,0.024478683437915306
63,Caco-2,H3K9me3,tRNA-RTE,-0.01205318474285704,0.4531422579063661,-0.04352115097027084,0.019438674000118422
64,Caco-2,H3K9me3,hAT-Ac,0.01059252145665683,0.5596733124614066,-0.024997420935105246,0.04615564715116549
65,Caco-2,H3K9me3,hAT,-0.015221890813366242,0.4298438256700081,-0.052972220855914694,0.022571884275596636
66,Caco-2,H3K9me3,MULE-MuDR,-0.05504005621329195,0.008243801130321362,-0.09570097023222021,-0.014195769371410018
67,Caco-2,H3K9me3,PiggyBac,-0.011808225292088404,0.5898802053611187,-0.054699713153539706,0.03112675939964896
