,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,-0.0014641984610265306,0.12445237012680327,-0.0033321069269103758,0.0004037202223522069
1,Caco-2,H3K4me1,L1,0.0018241692577163,0.1857998672697004,-0.0008780394740129954,0.004526351349699718
2,Caco-2,H3K4me1,MIR,-0.0014675625188484483,0.29160936895159345,-0.004195000107341119,0.0012598969040140547
3,Caco-2,H3K4me1,L2,0.0015362913951259063,0.3589984380849638,-0.0017463424975577688,0.004818892178880256
4,Caco-2,H3K4me1,ERVL-MaLR,0.0013652776642333571,0.49638228487244374,-0.0025687468687164224,0.005299259937984909
5,Caco-2,H3K4me1,hAT-Charlie,-0.00030011155268842735,0.8881147840049296,-0.0044809629799542755,0.0038807503662156633
6,Caco-2,H3K4me1,ERV1,0.00019342193321980318,0.9498034800264896,-0.005828425512454012,0.00621525535094333
7,Caco-2,H3K4me1,ERVL,-0.004335139471757934,0.165614213200315,-0.010463322922548172,0.0017933696115924977
8,Caco-2,H3K4me1,TcMar-Tigger,0.002211918002843878,0.4867009536022884,-0.0040208283913938485,0.008444492547657301
9,Caco-2,H3K4me1,hAT-Tip100,-0.0014921645774785928,0.7308171144820073,-0.009992635668714955,0.007008522161390774
10,Caco-2,H3K4me1,CR1,0.0017613275196469876,0.7091139243758802,-0.007492508702768998,0.011014862093733457
11,Caco-2,H3K4me1,Gypsy,0.010671042730997695,0.18166502156596404,-0.00498863690383411,0.02632548989375481
12,Caco-2,H3K4me1,hAT-Blackjack,0.010672212034776833,0.19093110203796315,-0.005322298718171651,0.02666126360574482
13,Caco-2,H3K4me1,TcMar-Mariner,-0.009345754495476904,0.2557454054239605,-0.02545876112223366,0.006772106874904304
14,Caco-2,H3K4me1,RTE-X,-0.009723477091965797,0.3452842282752312,-0.029909350783726783,0.010470324502108235
15,Caco-2,H3K4me1,ERVK,0.014245585901155967,0.22648278204167963,-0.008841568073304135,0.03731756051008493
16,Caco-2,H3K4me1,TcMar-Tc2,0.0076902554638960535,0.5347287019607051,-0.016588925890372072,0.03196037318396371
17,Caco-2,H3K4me1,SVA,-0.020003158736201367,0.16224163040290013,-0.048028455757719586,0.008053607813168438
18,Caco-2,H3K4me1,RTE-BovB,-0.023056556116310672,0.11856351618970103,-0.05197557080310685,0.005901095463813855
19,Caco-2,H3K4me1,tRNA-RTE,-1.9276389493134366e-05,0.9990428910765052,-0.03150665913457012,0.031468144578986244
20,Caco-2,H3K4me1,hAT-Ac,-0.019201435773690056,0.29029037047058587,-0.054746831096644404,0.01639256489137835
21,Caco-2,H3K4me1,hAT,0.02241707238447633,0.24503728115792697,-0.015386332177453685,0.06015648089306155
22,Caco-2,H3K4me1,MULE-MuDR,0.008891068837688481,0.6697759958437912,-0.03196668344090101,0.04971915560749035
