,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,4.438642731450427e-05,0.9628530229823349,-0.001823530302854465,0.0019123028477450114
1,Caco-2,H3K4me1,L1,0.0006676657539481155,0.6281934823422339,-0.0020345403735311557,0.0033698621309771093
2,Caco-2,H3K4me1,MIR,-0.00035073531618375184,0.8010101445004716,-0.003078185366739965,0.0023767199526117423
3,Caco-2,H3K4me1,L2,-0.0009987652011620564,0.5509523537434778,-0.004281375131864253,0.002283866254147446
4,Caco-2,H3K4me1,ERVL-MaLR,0.0007278932988225848,0.716871940338552,-0.0032061253060793513,0.004661889373356868
5,Caco-2,H3K4me1,hAT-Charlie,0.0036702306133058766,0.08532656787276875,-0.0005106482574343436,0.007850981176842005
6,Caco-2,H3K4me1,ERV1,0.0055128093942494755,0.07276804625503998,-0.0005090938583197321,0.011534312835684629
7,Caco-2,H3K4me1,ERVL,-0.0022366807917773407,0.4744128780575336,-0.008365006438923031,0.0038918128640608863
8,Caco-2,H3K4me1,TcMar-Tigger,0.0029056163897690224,0.3608700021483059,-0.003327140357842329,0.009138147393199575
9,Caco-2,H3K4me1,hAT-Tip100,0.0035219840789500402,0.41676679520806126,-0.0049787844501318216,0.01202224361346333
10,Caco-2,H3K4me1,CR1,-0.0020588111305387406,0.6627982307543236,-0.011312312344513995,0.0071950426791795195
11,Caco-2,H3K4me1,Gypsy,-0.00026325935277077804,0.9737144282166268,-0.015921594363380732,0.015395204752587942
12,Caco-2,H3K4me1,hAT-Blackjack,-0.004553981772480257,0.5768060412106443,-0.02054571527400256,0.011440081346648125
13,Caco-2,H3K4me1,TcMar-Mariner,-0.006520082868273634,0.4278502438080999,-0.022634365135034324,0.00959758639524198
14,Caco-2,H3K4me1,RTE-X,0.0007764320359901573,0.9399283393781493,-0.019415144178388216,0.020967375167543083
15,Caco-2,H3K4me1,ERVK,0.01581166849984705,0.17945107869274687,-0.007275505061635726,0.038881994354998534
16,Caco-2,H3K4me1,TcMar-Tc2,-0.012619068339391883,0.3083393112559497,-0.03688446044270779,0.011661195688334835
17,Caco-2,H3K4me1,SVA,0.00124665608300104,0.9305982687303058,-0.026803735264937078,0.029295085766100508
18,Caco-2,H3K4me1,RTE-BovB,-0.013661381796957176,0.3551021673544361,-0.04259575166572834,0.015295885003171906
19,Caco-2,H3K4me1,tRNA-RTE,-0.025857381214337463,0.10753791772535909,-0.057303379153611514,0.005639872531614731
20,Caco-2,H3K4me1,hAT-Ac,-0.031593980673133536,0.08181404815211897,-0.06710692115774548,0.003998909717007245
21,Caco-2,H3K4me1,hAT,0.0314080590230201,0.10332716154010486,-0.006394467967979866,0.06912094426654528
22,Caco-2,H3K4me1,MULE-MuDR,-0.0011420512768653866,0.9563162623026294,-0.04198544282425951,0.039705150931209666
23,Caco-2,H3K4me1,PiggyBac,-0.00025378337075887964,0.9907574826261158,-0.04317102932485074,0.04266439748586421
24,Caco-2,H3K4me1,5S-Deu-L2,0.02033424506747006,0.37784155053353485,-0.024865695869172418,0.06545121707763991
25,Caco-2,H3K4me1,Helitron,-0.027941915480405904,0.25207209814240966,-0.07564620030245965,0.01988998395091106
26,Caco-2,H3K4me1,hAT-Tag1,0.015240070875610827,0.5322333916378232,-0.032582451872556484,0.06299297104610767
27,Caco-2,H3K4me1,tRNA,0.05173128838125885,0.044868104120093094,0.0011544819198827747,0.1020441111119243
28,Caco-2,H3K4me1,Penelope,0.07634796491650389,0.0506319330846161,-0.0003141763384570621,0.15211794261240172
29,Caco-2,H3K4me1,TcMar-Tc1,0.06735586729845829,0.08545816196993282,-0.009504964024039922,0.14342547998725147
30,Caco-2,H3K4me1,Dong-R4,0.07428257159024118,0.12493225871910711,-0.020780631725733776,0.16801464444621386
31,Caco-2,H3K4me1,tRNA-Deu,-0.10441167711595994,0.03283086574516924,-0.19859199666194075,-0.00832070195257302
32,Caco-2,H3K4me1,Kolobok,0.006191192546779885,0.9075925373352771,-0.09810826690873668,0.11035612033379971
33,Caco-2,H3K4me1,PIF-Harbinger,0.010843252326429517,0.8400356538890488,-0.09424718846725992,0.1156947039141219
34,Caco-2,H3K4me1,Crypton,-0.0656618247659164,0.2709391352002726,-0.18099661888137086,0.05145451634082202
35,Caco-2,H3K4me1,Merlin,0.03642284066791956,0.5988159177599357,-0.0991780412749252,0.17069562242356642
36,Caco-2,H3K4me1,TcMar,-0.09848033120194175,0.16426328072412605,-0.23400891434206195,0.04080265568302911
37,Caco-2,H3K4me1,L1-Tx1,0.1028403011859178,0.23175147728946327,-0.06645890929146216,0.2663837982217094
38,Caco-2,H3K4me1,Crypton-A,0.10769865196989963,0.2207945129532227,-0.06552759439152556,0.2746234323637663
39,Caco-2,H3K4me1,I-Jockey,-0.20474469465295156,0.03270938888908921,-0.37997731814544156,-0.015325409490097936
40,Caco-2,H3K4me1,hAT-Tip100?,0.04102564102564102,0.7475496509130111,-0.2069708670494673,0.28406827484966496
41,Caco-2,H3K4me1,TcMar-Pogo,0.06121700879765395,0.7392623303061464,-0.2940586753844738,0.40162977735260796
42,Caco-2,H3K4me1,hAT?,-0.4923128342245989,0.0036105074369385563,-0.7249546224101551,-0.1588503127770801
43,Caco-2,H3K4me1,hAT-hAT19,-0.24705882352941175,0.35627504151257705,-0.6663264868255478,0.290901544635157
44,Caco-2,H3K9me3,Alu,-0.00023217973972853686,0.8074523890994165,-0.0020993824262478845,0.0016350245657564925
45,Caco-2,H3K9me3,L1,0.0005464089792387921,0.69179227825453,-0.002155095715864817,0.003247905698838642
46,Caco-2,H3K9me3,MIR,-0.0014435419405187419,0.29954591080518694,-0.004170792370683286,0.0012837299636861321
47,Caco-2,H3K9me3,L2,0.0012515531185551326,0.4548751382100127,-0.002030877100793395,0.0045339563687449595
48,Caco-2,H3K9me3,ERVL-MaLR,-0.0006061126057298777,0.7626241249324025,-0.004539247546707703,0.003327041087923329
49,Caco-2,H3K9me3,hAT-Charlie,-0.0012170903456799995,0.5682535546423922,-0.005397464888345621,0.002963326736082407
50,Caco-2,H3K9me3,ERV1,0.002552754904784033,0.4059833049691257,-0.00346821108868887,0.008573535817637833
51,Caco-2,H3K9me3,ERVL,-0.00020874978269779803,0.946762145301424,-0.006336006337196387,0.005918522446141684
52,Caco-2,H3K9me3,TcMar-Tigger,-0.006491474625869965,0.04120013182474587,-0.012723204724278842,-0.00025924027959201603
53,Caco-2,H3K9me3,hAT-Tip100,-0.005053812010379658,0.2438985984700224,-0.01355339749918925,0.0034465037644334433
54,Caco-2,H3K9me3,CR1,0.0031869946287707775,0.49966518281634276,-0.0060667084362121225,0.012440151909197956
55,Caco-2,H3K9me3,Gypsy,0.009271589411779082,0.24587068462859826,-0.006388574683560943,0.024927206893681744
56,Caco-2,H3K9me3,hAT-Blackjack,-0.004718475926164237,0.5631067248966792,-0.020709616733944797,0.01127507848467813
57,Caco-2,H3K9me3,TcMar-Mariner,0.0038786674419321408,0.6371903175045701,-0.01223973764073617,0.01999505736751284
