,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,-0.0005987654952276478,0.7463569262420295,-0.0042270347156398835,0.0030295194899609052
1,Caco-2,H3K4me1,AluJb,-5.155879967485911e-06,0.9979681508283325,-0.003973388945388544,0.003963077347831559
2,Caco-2,H3K4me1,MIRb,-0.002182160244599254,0.32865306512804515,-0.006560486240637682,0.0021962494163189033
3,Caco-2,H3K4me1,MIR,0.0025905934159240786,0.31575207280029105,-0.0024705662597450198,0.00765162037633455
4,Caco-2,H3K4me1,AluY,0.0034907260246393626,0.26182707982538467,-0.002606623250900177,0.009587815753956985
5,Caco-2,H3K4me1,L2a,-0.000263393953951799,0.9330976791381154,-0.006412865356345569,0.005886097369518636
6,Caco-2,H3K4me1,L2c,0.0029633391383780574,0.3947757042246609,-0.003861731851128648,0.009788134062506046
7,Caco-2,H3K4me1,MIRc,-0.005941573524775899,0.09696445473562297,-0.012957337850584788,0.001074775770228031
8,Caco-2,H3K4me1,MIR3,-0.0033705310328071224,0.3546147623170274,-0.010506762234417762,0.0037660434831691177
9,Caco-2,H3K4me1,L2b,0.0080522281790533,0.031232328845908017,0.0007256095281785258,0.015377982399272875
10,Caco-2,H3K4me1,AluSx1,-0.0008098599541930783,0.8523569750074673,-0.009338350104314028,0.007718748008193738
11,Caco-2,H3K4me1,AluSz,0.001001074712144625,0.8292598562079341,-0.008097164434980568,0.010099148128286587
12,Caco-2,H3K4me1,L2,0.0004210682697087218,0.9313628060252586,-0.009160475037923001,0.010002534264786879
13,Caco-2,H3K4me1,AluSp,0.002059223425822147,0.6877654140700418,-0.007983264207344428,0.012101295722624653
14,Caco-2,H3K4me1,L2d2,-0.0028582368814355228,0.593390394568428,-0.0133496712687625,0.007633826762155867
15,Caco-2,H3K4me1,AluSg,0.0008779755028776466,0.873110834081433,-0.009896430112685388,0.011652177277622175
16,Caco-2,H3K4me1,FLAM_C,-0.002369111433431649,0.675498797627424,-0.013460697012176368,0.008723057090895473
17,Caco-2,H3K4me1,L1M5,0.00947820731045608,0.17769483456429447,-0.004304546857518158,0.023257361053399792
