,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,0.0034413330211297663,0.06303042069987558,-0.00018695813376003124,0.007069533570374742
1,Caco-2,H3K4me1,AluJb,0.0008868322729100479,0.6613741908885189,-0.003081412497973577,0.0048550491141319905
2,Caco-2,H3K4me1,MIRb,0.001553849955736693,0.4866975954121274,-0.002824555368517991,0.005932195704704655
3,Caco-2,H3K4me1,MIR,-0.0054783014440240845,0.03387780808941715,-0.010539165993821126,-0.00041715624589448285
4,Caco-2,H3K4me1,AluY,0.004398236962512759,0.15741995675395085,-0.0016991133122629526,0.010495260216006263
5,Caco-2,H3K4me1,L2a,-0.00021037563663657002,0.9465416724608102,-0.006359849159821782,0.005939113797731022
6,Caco-2,H3K4me1,L2c,-0.000997302772121331,0.7745740295784244,-0.007822229130738927,0.005827716495821355
7,Caco-2,H3K4me1,MIRc,-0.007532055128234314,0.03537351345469627,-0.014547628399751475,-0.0005157403068574411
8,Caco-2,H3K4me1,MIR3,-0.0005303322316263638,0.8841985779918196,-0.007666767377852933,0.00660615693329353
9,Caco-2,H3K4me1,L2b,0.00463197478354451,0.21530327872148908,-0.0026946986656164124,0.011958150965642744
10,Caco-2,H3K4me1,AluSx1,0.001944850022750757,0.6549172273990393,-0.00658382049702956,0.01047323762098568
11,Caco-2,H3K4me1,AluSz,2.4672619483973217e-05,0.995759295550819,-0.00907349253798176,0.009122833692319973
12,Caco-2,H3K4me1,L2,0.0024869197537800694,0.6109589679623159,-0.0070947700430067625,0.012068152927370512
13,Caco-2,H3K4me1,AluSp,0.005428193066155013,0.28941636996494824,-0.004614444345144626,0.015469735648447258
14,Caco-2,H3K4me1,L2d2,0.0006978655054869866,0.8962787274666704,-0.009794020775027931,0.01118959814655708
15,Caco-2,H3K4me1,AluSg,0.0013434611004359694,0.8069344670478692,-0.00943099019648696,0.012117600484249844
16,Caco-2,H3K4me1,FLAM_C,0.0008686803925389423,0.8780099535806667,-0.010223343942065623,0.01196049097838519
17,Caco-2,H3K4me1,L1M5,-0.013952135092500585,0.04723671206887996,-0.027729355825287554,-0.00016961473060818247
18,Caco-2,H3K4me1,MER5A,-0.01166474153171523,0.04314581768720451,-0.022967302332341344,-0.00035919924722558374
19,Caco-2,H3K4me1,AluSz6,-0.00535714623107831,0.35358015728986003,-0.01667442043258734,0.005961500470273516
20,Caco-2,H3K4me1,L3,-0.0011291097367628717,0.8495977611115062,-0.012798589286913499,0.010540677338879204
21,Caco-2,H3K4me1,AluSq2,0.008824668230931122,0.13356005780603483,-0.002704719931373084,0.02035171061822497
22,Caco-2,H3K4me1,AluSc,-0.0035889213530893435,0.5867929192219624,-0.016530239317062982,0.009353598866712016
23,Caco-2,H3K4me1,L2d,0.005303254948195572,0.43851260383187596,-0.008113785839034444,0.01871838660150025
24,Caco-2,H3K4me1,MER5B,-0.009945210205141317,0.1394759040860579,-0.023132747038487927,0.0032457870435964207
25,Caco-2,H3K4me1,L1ME4a,0.003482485403568026,0.6261731858201872,-0.010529413132177165,0.01749301660046552
26,Caco-2,H3K4me1,AluSx3,-0.0010819424924313555,0.8813399062147084,-0.01528712399685929,0.01312367567018224
27,Caco-2,H3K4me1,AluSc8,-0.014640024943964724,0.046479181020071224,-0.02904633920297966,-0.00022762997981326237
28,Caco-2,H3K4me1,THE1B,-0.008170184965751273,0.26603947210214074,-0.022564659920384852,0.00622767675106586
29,Caco-2,H3K4me1,MLT1A0,-0.0032506901558714096,0.6820182756412516,-0.018799390044739385,0.0122995816956646
30,Caco-2,H3K4me1,MER20,0.0008493091895297331,0.9164217303024838,-0.015012051104672497,0.01671024215185341
31,Caco-2,H3K4me1,AluJo,0.011688812550633164,0.15735241383819853,-0.004513654499597039,0.02788514399387716
32,Caco-2,H3K4me1,L1ME4b,0.0037804699328296454,0.6562396933683688,-0.012865829538023654,0.020424674506371223
33,Caco-2,H3K4me1,MSTA,0.020191693543904002,0.01528820227128609,0.0038744476901532493,0.036498189920100683
34,Caco-2,H3K4me1,FRAM,0.005212784284220263,0.5397446886418731,-0.011448781066617583,0.021871455840358635
35,Caco-2,H3K4me1,AluJr,0.01062474860045695,0.2106607325040405,-0.006012018286570098,0.027255635423849792
36,Caco-2,H3K4me1,AluSq,-0.007840948557624504,0.3540528970747566,-0.024419597488163046,0.008742011953455725
37,Caco-2,H3K4me1,L1ME3G,0.01155083642853832,0.1881049654247093,-0.005650435396812411,0.028745274648010702
38,Caco-2,H3K4me1,MER5A1,-0.02904875580593857,0.0006013616229703712,-0.0456266785574289,-0.01245483735556535
39,Caco-2,H3K4me1,MLT1D,0.009295245908117556,0.2713195589951286,-0.007267069315153463,0.02585246269757289
40,Caco-2,H3K4me1,L1ME1,-0.006719601296595402,0.42783161979743245,-0.023326118670658376,0.00989062328739771
41,Caco-2,H3K4me1,L1MC4,0.002017690587732104,0.814455537491697,-0.014832453832886155,0.018866689326436887
42,Caco-2,H3K4me1,MIR1_Amn,0.006491642814965419,0.4666765532092152,-0.010988188060052154,0.023967507451607726
43,Caco-2,H3K4me1,MLT1K,-0.002249392789453564,0.8027894762327222,-0.019900542720740984,0.015403158915793351
44,Caco-2,H3K4me1,MER58A,-0.000783588626217048,0.9298535137409673,-0.018228477785278367,0.016661777476073805
45,Caco-2,H3K4me1,MLT1C2,0.015108158571674912,0.09281371789648335,-0.002511169788635144,0.032718109408407484
46,Caco-2,H3K4me1,MLT1B,0.004253379245964444,0.6412123486431032,-0.013635536209822887,0.022139572790895568
47,Caco-2,H3K4me1,MLT1J,-0.01264469916655038,0.18730544256167814,-0.03143211144648597,0.006151645104821353
48,Caco-2,H3K4me1,THE1D,0.013742335844878295,0.15050908752606634,-0.004992915999746844,0.03246794344899048
49,Caco-2,H3K4me1,L1MB8,0.003320040418955833,0.7296701241162177,-0.015509770026684673,0.022147496814220933
50,Caco-2,H3K4me1,L1PA4,0.000613417514514257,0.9497200703675948,-0.018451045239504808,0.019677434381014595
51,Caco-2,H3K4me1,L1MB3,-0.007171590048173946,0.4634703071762455,-0.026338860669544786,0.012000951752102897
52,Caco-2,H3K4me1,AluYk2,,,,
53,Caco-2,H3K4me1,HAL1,0.022946225547707096,0.02270969056408259,0.003204342998252516,0.04267022866963541
54,Caco-2,H3K4me1,MLT1A,0.0003585189365743608,0.9713540369241556,-0.019207474585501486,0.019924237960217618
