,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,-0.0021796903054736067,0.23901721187651961,-0.005807926761185647,0.0014486035387401303
1,Caco-2,H3K4me1,AluJb,0.0013216454197924512,0.5139006573014057,-0.002646603340127031,0.00528985255617968
2,Caco-2,H3K4me1,MIRb,0.0024316469283148534,0.2763691422928778,-0.0019467637354369537,0.006809964361823273
3,Caco-2,H3K4me1,MIR,0.0007733967020828279,0.7645563992453391,-0.004287739629936568,0.005834493413119469
4,Caco-2,H3K4me1,AluY,0.0017975250979859031,0.5633940013837402,-0.004299802175628089,0.007894718719479003
5,Caco-2,H3K4me1,L2a,-0.00048017703609744657,0.8783662790550762,-0.006629639497185124,0.005669321741855652
6,Caco-2,H3K4me1,L2c,0.0005017427000839975,0.8854323712419442,-0.00632325728687397,0.00732669594437339
7,Caco-2,H3K4me1,MIRc,0.0008718867137168995,0.8075751130905666,-0.006144394776996111,0.007888082362577485
8,Caco-2,H3K4me1,MIR3,0.0034486026145528464,0.3435792614901789,-0.0036879730281210764,0.010584826990766929
9,Caco-2,H3K4me1,L2b,-0.005418289870897087,0.14720735607987478,-0.012744380423896317,0.0019083823619619614
10,Caco-2,H3K4me1,AluSx1,-0.0020634395485114175,0.6353612529248261,-0.010591815480801682,0.006465236556728086
11,Caco-2,H3K4me1,AluSz,0.00041655871756376403,0.9284979486922753,-0.00868163769910619,0.009514686171634226
12,Caco-2,H3K4me1,L2,0.005533181071065941,0.25770522390874073,-0.004048612830287825,0.015113959037763292
13,Caco-2,H3K4me1,AluSp,0.0007172264683120475,0.8886775723567302,-0.009325153887579563,0.010759462162490544
14,Caco-2,H3K4me1,L2d2,-0.001286854191565767,0.810028858047528,-0.011778512800549583,0.009205087726231092
15,Caco-2,H3K4me1,AluSg,0.004562779717741519,0.4065401096610429,-0.006211891661733168,0.01533639176079129
16,Caco-2,H3K4me1,FLAM_C,-0.0038634778018309833,0.4948192592801056,-0.014954802059517007,0.007228797102075712
17,Caco-2,H3K4me1,L1M5,0.0005876788510207221,0.9333972307402552,-0.013194311580688498,0.01436944603499528
18,Caco-2,H3K4me1,MER5A,-0.004922701250549982,0.393428560288304,-0.01622707178714666,0.006382927588687746
19,Caco-2,H3K4me1,AluSz6,0.007614956798606334,0.18728630373560332,-0.003703730520734978,0.018931693196036273
20,Caco-2,H3K4me1,L3,0.010220424236898413,0.08606257620666313,-0.0014496978531318146,0.021887762825251855
21,Caco-2,H3K4me1,AluSq2,-0.0018996809875614692,0.7467382091287078,-0.013428285844158278,0.009629428861351786
22,Caco-2,H3K4me1,AluSc,-0.009047510212328205,0.17064445826059563,-0.021987244512352414,0.0038952548163491045
23,Caco-2,H3K4me1,L2d,0.009964705755663711,0.14547974310343836,-0.003452457980483966,0.023378282396510276
24,Caco-2,H3K4me1,MER5B,0.002579830892615582,0.7014789594188108,-0.010610797468962499,0.015769561565950777
25,Caco-2,H3K4me1,L1ME4a,0.0006469776595066897,0.9278921746718567,-0.013364487239114804,0.014658188531832931
26,Caco-2,H3K4me1,AluSx3,0.013517136009871158,0.06218355695520347,-0.0006890573850528845,0.027717874556310106
27,Caco-2,H3K4me1,AluSc8,0.0030977086854156104,0.6735645642744297,-0.01131450190575625,0.0175086325177529
28,Caco-2,H3K4me1,THE1B,-0.012317396793543565,0.09357447772456857,-0.02671009498889421,0.002080407078318272
29,Caco-2,H3K4me1,MLT1A0,-0.0022999732931129587,0.7719052037715619,-0.01784896458002835,0.013250130213521207
30,Caco-2,H3K4me1,MER20,0.007190722540509947,0.3742667101595962,-0.008671626700873824,0.02304945384546117
31,Caco-2,H3K4me1,AluJo,0.00299325619202309,0.717283257547552,-0.013208479613138754,0.0191934206984999
32,Caco-2,H3K4me1,L1ME4b,-0.0025874844172163705,0.7606337672783549,-0.019232114338111346,0.014058579329321585
33,Caco-2,H3K4me1,MSTA,0.005181629096778944,0.5336975867890598,-0.011136281707725676,0.0214967808253628
34,Caco-2,H3K4me1,FRAM,-0.009753065257925629,0.25125407207811307,-0.026409627848249594,0.0069089114083231516
35,Caco-2,H3K4me1,AluJr,-0.0009257703532581573,0.9131499653594441,-0.017560738361012625,0.01570971003306165
36,Caco-2,H3K4me1,AluSq,0.007440277769608226,0.37918538708877847,-0.00914264871087772,0.024019112977870443
37,Caco-2,H3K4me1,L1ME3G,0.001155500692438533,0.8952502529201105,-0.016044399557888108,0.01835471729030709
38,Caco-2,H3K4me1,MER5A1,0.0003324922114979465,0.9686807429144135,-0.016264022128154178,0.016928823386990224
39,Caco-2,H3K4me1,MLT1D,-0.01929964084374052,0.022363069733815823,-0.03585056193520872,-0.002738135431428232
40,Caco-2,H3K4me1,L1ME1,0.004877957388196602,0.5648909482634232,-0.011732025174553792,0.021485248748844846
41,Caco-2,H3K4me1,L1MC4,-0.009667280545235203,0.26082311072535064,-0.026512978351809817,0.007183906276196194
42,Caco-2,H3K4me1,MIR1_Amn,0.0033355167946325587,0.7084020354198977,-0.014143756386888794,0.020812752023638387
43,Caco-2,H3K4me1,MLT1K,-0.008934330118627036,0.32122105785532157,-0.026582407733449057,0.00871931497349763
44,Caco-2,H3K4me1,MER58A,0.012861325652633508,0.14848206445325227,-0.004585560157289399,0.03030038386442903
45,Caco-2,H3K4me1,MLT1C2,0.005696931916931225,0.5262531219146263,-0.011922062408816032,0.023312389852517268
46,Caco-2,H3K4me1,MLT1B,5.301418555277734e-05,0.9953657051431068,-0.0178347998648524,0.017940794309711697
47,Caco-2,H3K4me1,MLT1J,0.015687104630190376,0.10186253512879577,-0.003109099248921746,0.0344722278941408
48,Caco-2,H3K4me1,THE1D,-0.008526833615002087,0.3723612357319237,-0.027255902478113613,0.010208219646261904
49,Caco-2,H3K4me1,L1MB8,0.009655038116407971,0.3149164093937667,-0.009175857738561099,0.02847908841847182
50,Caco-2,H3K4me1,L1PA4,0.0030714244256714813,0.7522013078724292,-0.015993802222463077,0.022134418493899907
51,Caco-2,H3K4me1,L1MB3,-0.003296718795988699,0.7361041954697936,-0.02246599641891059,0.015874981992056225
52,Caco-2,H3K4me1,AluYk2,,,,
53,Caco-2,H3K4me1,HAL1,-0.004604273579093355,0.6476055755524288,-0.02434290214984541,0.015137943493893528
54,Caco-2,H3K4me1,MLT1A,-0.005733957717156451,0.5657434935198831,-0.02529713855226549,0.013833613225375735
