,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,0.001996887569135482,0.2807221943787715,-0.001631405946196904,0.005625128508912015
1,Caco-2,H3K4me1,AluJb,-0.001563129189934445,0.4400860911958462,-0.0055313304504704805,0.0024051212993392076
2,Caco-2,H3K4me1,MIRb,-0.0010721729541660556,0.6312621300176584,-0.005450532090537518,0.003306227289811273
3,Caco-2,H3K4me1,MIR,-0.0036347250620316195,0.15925692467387834,-0.00869570060484854,0.0014264366859635946
4,Caco-2,H3K4me1,AluY,0.001084514121255017,0.7273800344905517,-0.0050127960417141616,0.007181743646818059
5,Caco-2,H3K4me1,L2a,-0.00023592594877154104,0.9400606748047149,-0.006385398453152664,0.005913564399219411
6,Caco-2,H3K4me1,L2c,0.0007042822813059413,0.8397213953987865,-0.006120725889728662,0.0075292248409639705
7,Caco-2,H3K4me1,MIRc,0.00199732779610369,0.5768853196937442,-0.005018992105879977,0.009013451050933072
8,Caco-2,H3K4me1,MIR3,0.0016413945754825553,0.6521423219389589,-0.0054951382606575816,0.00877776022230636
9,Caco-2,H3K4me1,L2b,-0.0052855693535781055,0.1573732293339165,-0.012611674836359919,0.0020411035612713448
10,Caco-2,H3K4me1,AluSx1,-0.008012853805385379,0.06555656602253346,-0.01654041358674327,0.000515871587956364
11,Caco-2,H3K4me1,AluSz,0.0021481357890435933,0.6435431675834642,-0.006950173660490033,0.011246089608763419
12,Caco-2,H3K4me1,L2,0.005527199503838577,0.25822009008289554,-0.004054594323786376,0.015107978495035358
13,Caco-2,H3K4me1,AluSp,-0.0058527312212930845,0.25334599924211487,-0.015894194924122872,0.004189912934127909
14,Caco-2,H3K4me1,L2d2,0.00610718782550588,0.2539307176106049,-0.004385004263533214,0.01659803540378806
15,Caco-2,H3K4me1,AluSg,0.007412588714549684,0.1775275397530076,-0.0033621377214624825,0.018185594205933506
16,Caco-2,H3K4me1,FLAM_C,0.00013408791536991855,0.9810976432995436,-0.010957852168909215,0.01122599500576981
17,Caco-2,H3K4me1,L1M5,0.005226006457860841,0.45737652670005424,-0.008556586292125905,0.01900661397667217
18,Caco-2,H3K4me1,MER5A,0.0038635150931518973,0.5029913463939962,-0.0074420572745724665,0.015168099894575503
19,Caco-2,H3K4me1,AluSz6,0.0030945343968348644,0.5920547466534838,-0.00822398477460221,0.014412260741570001
20,Caco-2,H3K4me1,L3,0.0034001135030966583,0.5679700868794945,-0.008269892825367291,0.01506919377790496
21,Caco-2,H3K4me1,AluSq2,0.00010884818795174325,0.9852367610969842,-0.011420054729378352,0.011637722170109157
22,Caco-2,H3K4me1,AluSc,-0.0029644052250127886,0.6534928942521123,-0.015905867510017244,0.009978050110660237
23,Caco-2,H3K4me1,L2d,-0.021507358988641985,0.0016770163672188544,-0.034915203396608765,-0.008091773767242202
24,Caco-2,H3K4me1,MER5B,0.01322781365107074,0.049351704016060746,3.6997849320863264e-05,0.026414027037397377
25,Caco-2,H3K4me1,L1ME4a,-0.0064163392536751886,0.3694490796729589,-0.020425989380394256,0.007595830103287426
26,Caco-2,H3K4me1,AluSx3,-0.0007800672895304674,0.9142951888077271,-0.014985315697654562,0.01342549594388742
27,Caco-2,H3K4me1,AluSc8,0.0015518345804901006,0.8328596743892397,-0.012860132612620307,0.015963157153904662
28,Caco-2,H3K4me1,THE1B,0.0095340044198856,0.1943224467536747,-0.004863879274596443,0.023927936059918845
29,Caco-2,H3K4me1,MLT1A0,0.005643617994978344,0.47688951988101125,-0.00990698427670937,0.021191491165462106
30,Caco-2,H3K4me1,MER20,0.006979888204796562,0.38843579139323414,-0.008882443531775003,0.02283870807876957
31,Caco-2,H3K4me1,AluJo,-0.015268043225402036,0.06473733791015772,-0.03146226328235823,0.0009341908357645578
32,Caco-2,H3K4me1,L1ME4b,-0.009778510100941138,0.24959210664760073,-0.026420037892081822,0.006868436101694244
33,Caco-2,H3K4me1,MSTA,-0.012338777598894846,0.13832126975772324,-0.02865048983769961,0.003979504289996033
34,Caco-2,H3K4me1,FRAM,0.002241765221464697,0.7920067157160542,-0.014419252139123045,0.018901538087790565
35,Caco-2,H3K4me1,AluJr,0.0005487809382571266,0.9484506074899832,-0.016086602056870694,0.017183860203991406
36,Caco-2,H3K4me1,AluSq,0.001383405338486695,0.8701181547543217,-0.015198520319962118,0.017964570267402082
37,Caco-2,H3K4me1,L1ME3G,-0.0011226082588713425,0.8982155909127489,-0.018321835553427594,0.016077283227346074
38,Caco-2,H3K4me1,MER5A1,-0.015843909313302745,0.061334755761474485,-0.03243284594586216,0.0007537543576415013
39,Caco-2,H3K4me1,MLT1D,0.007624386042123005,0.3669041059459458,-0.00893782202551663,0.02418241208194157
40,Caco-2,H3K4me1,L1ME1,0.0006580485440856587,0.9381077867205122,-0.015951060864553897,0.017266794898650892
41,Caco-2,H3K4me1,L1MC4,-0.00022402665597163766,0.9792118690818247,-0.017073585429149395,0.01662565932392714
42,Caco-2,H3K4me1,MIR1_Amn,-0.0008567819127621447,0.9234661369553194,-0.018334910551723375,0.016621870210273858
43,Caco-2,H3K4me1,MLT1K,-0.01825469628613164,0.04267342111079712,-0.035896516342903584,-0.0006015021556504191
