,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,-0.001980275863173966,0.03772223576348892,-0.0038481800380899375,-0.00011235786947517778
1,Caco-2,H3K4me1,L1,0.0003025511532758482,0.8263024207858236,-0.0023996530260915034,0.0030047509142489943
2,Caco-2,H3K4me1,MIR,-9.322318161424461e-05,0.9465891843818057,-0.002820675381662417,0.002634230405408303
3,Caco-2,H3K4me1,L2,-0.00023536496866030486,0.8882416112395439,-0.0035179854449434015,0.003047260580027101
4,Caco-2,H3K4me1,ERVL-MaLR,0.0003300091183970414,0.8694058075720114,-0.0036040045705964963,0.004264012592667703
5,Caco-2,H3K4me1,hAT-Charlie,0.0017868558977341754,0.4022186019432463,-0.0023940222797098824,0.005967671608350756
6,Caco-2,H3K4me1,ERV1,7.74059747887825e-05,0.9799005942725423,-0.005944437405749592,0.00609924374144891
7,Caco-2,H3K4me1,ERVL,-0.0016637075720183456,0.5946751222345521,-0.007792065010139389,0.004464774835945193
8,Caco-2,H3K4me1,TcMar-Tigger,0.0007023503149981511,0.8251993567705991,-0.005530358001928955,0.006935004064458191
9,Caco-2,H3K4me1,hAT-Tip100,-0.003764722476720624,0.38538861651049516,-0.012264953195425485,0.004736052316447754
10,Caco-2,H3K4me1,CR1,-0.0017501725730483502,0.7108730746385431,-0.011003708374170336,0.0075036629659914695
11,Caco-2,H3K4me1,Gypsy,-0.0012344031975084753,0.8772152727333042,-0.016892483021877847,0.014424281941935665
12,Caco-2,H3K4me1,hAT-Blackjack,0.0015184404126605644,0.8523878493889597,-0.014475067326443209,0.01751117137700144
13,Caco-2,H3K4me1,TcMar-Mariner,-0.008882073586799372,0.28009062494320774,-0.024995302773655047,0.007235769499590811
14,Caco-2,H3K4me1,RTE-X,-0.008659626977601384,0.40062095760678673,-0.028846230375730534,0.011534036996409498
15,Caco-2,H3K4me1,ERVK,0.010805683366116548,0.35893472606320065,-0.012281129329589144,0.033880981584004904
16,Caco-2,H3K4me1,TcMar-Tc2,-0.016850420055279397,0.17372107215988133,-0.041111050193355675,0.007430067535538815
17,Caco-2,H3K4me1,SVA,-0.020034220609295734,0.1615903951802629,-0.04805946705944164,0.008022544216510052
18,Caco-2,H3K4me1,RTE-BovB,0.027578359150181704,0.06189525036052747,-0.0013781094007325485,0.05648861871490875
