,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.00044219232817947095,0.6426604121547597,-0.001425725518808944,0.0023101070894507676
1,Caco-2,H3K4me1,L1,0.0019480539554205508,0.15766659567490884,-0.0007541547338059913,0.004650234195724394
2,Caco-2,H3K4me1,MIR,0.0015462203486895127,0.26651599316768537,-0.0011812391743871043,0.004273656867129189
3,Caco-2,H3K4me1,L2,0.0011413667260463812,0.4955697610062687,-0.00214126551452976,0.004423974368782316
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0007673864254417826,0.7022252565215482,-0.004701381714529976,0.003166632616437945
5,Caco-2,H3K4me1,hAT-Charlie,0.004841197590427008,0.023236060694642194,0.000660329503779618,0.009021896435002919
6,Caco-2,H3K4me1,ERV1,0.0006626556919021525,0.8292400117296904,-0.005359206955226216,0.006684470279851906
7,Caco-2,H3K4me1,ERVL,0.0021910508640656076,0.48347498679933376,-0.00393744200662331,0.008319379153545846
8,Caco-2,H3K4me1,TcMar-Tigger,-7.245780442583683e-05,0.9818215789744509,-0.006305138304177094,0.0061602283247666504
9,Caco-2,H3K4me1,hAT-Tip100,-0.00016232390240364722,0.9701453759719074,-0.00866290511409605,0.008338280768365838
10,Caco-2,H3K4me1,CR1,0.006324890470113978,0.18037082104476523,-0.0029290804348336688,0.015577778182172543
11,Caco-2,H3K4me1,Gypsy,0.00110131695395367,0.8903645320619884,-0.014557339204335449,0.016759433058669324
12,Caco-2,H3K4me1,hAT-Blackjack,0.01201139464453258,0.14103401023049733,-0.003983094273895325,0.027999739439038097
13,Caco-2,H3K4me1,TcMar-Mariner,-0.012176751226336706,0.13866123416410728,-0.028288286317419798,0.003941109004636285
14,Caco-2,H3K4me1,RTE-X,-0.013029885796719034,0.20597001054897726,-0.03321327290320996,0.007164124647077603
15,Caco-2,H3K4me1,ERVK,0.003113589956745207,0.7915217341458748,-0.019970977091823324,0.026194839003153326
16,Caco-2,H3K4me1,TcMar-Tc2,0.0012146107859122917,0.9218931468115621,-0.023061803760708145,0.025489593766949526
17,Caco-2,H3K4me1,SVA,-0.0006454311582321613,0.9640354151920143,-0.02869435777742117,0.027404511074120355
18,Caco-2,H3K4me1,RTE-BovB,-0.0031784063658352626,0.8296607942778208,-0.03212539053518336,0.025773905388360642
19,Caco-2,H3K4me1,tRNA-RTE,0.011947852417613793,0.4571582041934711,-0.019548026764348966,0.04342004173726785
20,Caco-2,H3K4me1,hAT-Ac,-0.0018487779503652167,0.9189084008972266,-0.03742587051760548,0.033732995354255606
21,Caco-2,H3K4me1,hAT,-0.02917709517031699,0.1302348735199759,-0.06689698828296696,0.008626077925652087
22,Caco-2,H3K4me1,MULE-MuDR,-0.002134529246762185,0.9184553192909889,-0.04297616557347233,0.03871422931135864
23,Caco-2,H3K4me1,PiggyBac,0.02495060528996168,0.25467938292211045,-0.017993051246093076,0.06780237583162296
24,Caco-2,H3K4me1,5S-Deu-L2,0.0019978157622090836,0.9309617768370297,-0.04317856131970482,0.04716603957877089
25,Caco-2,H3K4me1,Helitron,0.022719140785269775,0.3517556566362371,-0.025110304282523237,0.07044481067278395
26,Caco-2,H3K4me1,hAT-Tag1,-0.016532057697012773,0.49805185739415414,-0.06428053945657727,0.031291947392714986
27,Caco-2,H3K4me1,tRNA,-0.010773387945365826,0.6763330390871065,-0.06128755611600783,0.039795827030895674
28,Caco-2,H3K4me1,Penelope,-0.04385422850597144,0.26202668936207923,-0.12003699105573787,0.03284199592732648
29,Caco-2,H3K4me1,TcMar-Tc1,0.06059936038568792,0.12186254406410783,-0.016271517824239388,0.13675807905809528
30,Caco-2,H3K4me1,Dong-R4,0.038328586464810785,0.4289908787427552,-0.05669888121073914,0.13266782539820757
31,Caco-2,H3K4me1,tRNA-Deu,-0.04493789410515563,0.3594208574534957,-0.14029608034625637,0.0512462964122487
32,Caco-2,H3K4me1,Kolobok,-0.10526758564142928,0.04780535377017842,-0.20750587476643878,-0.000754469254655056
33,Caco-2,H3K4me1,PIF-Harbinger,0.03661631978574495,0.4953503054431121,-0.0686627201622897,0.1410888098681476
34,Caco-2,H3K4me1,Crypton,0.004460120400490894,0.9404541030311934,-0.11219631965462463,0.12099529113247097
35,Caco-2,H3K4me1,Merlin,0.10948185724476396,0.11282126163809407,-0.026377096664079013,0.24136978732044348
36,Caco-2,H3K4me1,TcMar,-0.04211766479350162,0.5527393018197845,-0.1795260657880155,0.09690270669489365
37,Caco-2,H3K4me1,L1-Tx1,-0.0974637626351496,0.25720109053764606,-0.2612885307214024,0.0718187082622684
38,Caco-2,H3K4me1,Crypton-A,-0.025393927505368643,0.7734174529900795,-0.19609227126687087,0.1467981822605605
39,Caco-2,H3K4me1,I-Jockey,0.15113520526364563,0.11671039988265795,-0.0391305722179005,0.3308251348518286
40,Caco-2,H3K4me1,hAT-Tip100?,-0.08543956043956043,0.5020460045670254,-0.3248444444244813,0.16425527953065797
41,Caco-2,H3K4me1,TcMar-Pogo,-0.3016862170087976,0.09333705741088928,-0.5938023501657727,0.0606970468508411
42,Caco-2,H3K4me1,hAT?,-0.11463903743315508,0.5252600175737376,-0.44155263297635544,0.2391452889786164
43,Caco-2,H3K4me1,hAT-hAT19,0.16176470588235295,0.5494831434036929,-0.36612642999165823,0.6108894426280149
44,Caco-2,H3K9me3,Alu,0.001114109026211398,0.2422200059323096,-0.0007530966913363118,0.002981306975194933
45,Caco-2,H3K9me3,L1,-0.003154048263726348,0.022120512751404645,-0.005855506401669961,-0.00045254408883353854
46,Caco-2,H3K9me3,MIR,-0.0016814088498418006,0.22691190776862663,-0.0044086559903459815,0.0010458633031867972
47,Caco-2,H3K9me3,L2,-0.000763173599719788,0.6486080005335715,-0.004045584534120915,0.002519253779976187
48,Caco-2,H3K9me3,ERVL-MaLR,-0.001532062987840202,0.4451923841823422,-0.005465177764563968,0.002401099189731463
49,Caco-2,H3K9me3,hAT-Charlie,0.005080597130756373,0.017217878652671516,0.0009001888172417037,0.00926082787209281
50,Caco-2,H3K9me3,ERV1,-0.0004371022204520537,0.8868532999160562,-0.006457988390939478,0.005583815641054855
51,Caco-2,H3K9me3,ERVL,0.002402312740913604,0.44222867149134204,-0.0037250155218861787,0.008529460622395062
52,Caco-2,H3K9me3,TcMar-Tigger,0.0022350817485811652,0.4821139899003103,-0.003997160894247946,0.008467150770437335
53,Caco-2,H3K9me3,hAT-Tip100,-0.0009127872916699058,0.833302972009403,-0.009412829476330833,0.007587386794220532
54,Caco-2,H3K9me3,CR1,-0.005254388535816001,0.2657501763026624,-0.014507247688831142,0.003999370442716536
55,Caco-2,H3K9me3,Gypsy,0.002122801511114622,0.7904812934506079,-0.013536566196051706,0.01778112819387191
56,Caco-2,H3K9me3,hAT-Blackjack,0.008261092744298685,0.3113562064027846,-0.007732816293802142,0.024250776150913977
57,Caco-2,H3K9me3,TcMar-Mariner,0.00544984621964862,0.5075339410307411,-0.010668789879201133,0.021565650878076756
58,Caco-2,H3K9me3,RTE-X,0.003374327204782182,0.7432554116667118,-0.016816002111857194,0.023561905780003896
59,Caco-2,H3K9me3,ERVK,-0.0049167596680860055,0.6762648890554592,-0.027988799213543265,0.018160515761126064
60,Caco-2,H3K9me3,TcMar-Tc2,0.0141899662164806,0.2519125907861835,-0.010086731702243475,0.03844994634509129
61,Caco-2,H3K9me3,SVA,-0.00013266176601701792,0.9925993916491578,-0.02815904928865881,0.027893934164080952
62,Caco-2,H3K9me3,RTE-BovB,-0.004705876650696611,0.7499794851549868,-0.03363869931203423,0.02423482698734558
63,Caco-2,H3K9me3,tRNA-RTE,-0.00040497666821724,0.9798916755804947,-0.031887910688302525,0.031078760178078736
64,Caco-2,H3K9me3,hAT-Ac,0.026884503923850438,0.13867393743107995,-0.00870977582841331,0.06241074192771859
65,Caco-2,H3K9me3,hAT,0.017418502731047752,0.3663142363058467,-0.020376377478491157,0.055163670288320234
66,Caco-2,H3K9me3,MULE-MuDR,0.00038613401027852017,0.9852237431977098,-0.04045984239307784,0.04123082200691589
67,Caco-2,H3K9me3,PiggyBac,-0.0006217270195349753,0.9773599014666479,-0.043538284899408655,0.04229712121557024
68,Caco-2,H3K9me3,5S-Deu-L2,0.003021050481016698,0.895741944343781,-0.04214524493931015,0.04817502330053554
69,Caco-2,H3K9me3,Helitron,0.011745788468803059,0.6301453192085918,-0.03605790610546488,0.0594958530774668
70,Caco-2,H3K9me3,hAT-Tag1,0.020442400471096654,0.40211385453142656,-0.02738536199995526,0.0681767827455088
71,Caco-2,H3K9me3,tRNA,-0.01481678875719732,0.5658526681185994,-0.065316717055305,0.035758842265568254
72,Caco-2,H3K9me3,Penelope,-0.04240332058092149,0.27852383648559276,-0.11865970458046733,0.03435032702673001
73,Caco-2,H3K9me3,TcMar-Tc1,0.008991327435720833,0.8190257903665461,-0.0679592097532769,0.08583552095723873
74,Caco-2,H3K9me3,Dong-R4,0.020196088087482772,0.6769413769527645,-0.07474342234273702,0.1147727666080322
75,Caco-2,H3K9me3,tRNA-Deu,0.019644760607142837,0.6888074284255541,-0.07642353275667792,0.11535167095147475
76,Caco-2,H3K9me3,Kolobok,-0.048480655651130876,0.36310375438716236,-0.15200799136882223,0.056098938526148806
77,Caco-2,H3K9me3,PIF-Harbinger,0.05192526270593889,0.3334358254252353,-0.05341641940871994,0.15612395137227697
78,Caco-2,H3K9me3,Crypton,0.09416921587745855,0.11395251316610958,-0.022936548218537196,0.20872577007548812
79,Caco-2,H3K9me3,Merlin,-0.06143480085512252,0.37457843738463203,-0.19500951565705574,0.07437734440436213
80,Caco-2,H3K9me3,TcMar,0.018754798147786546,0.791579524237673,-0.11996333265103847,0.15675462714937502
81,Caco-2,H3K9me3,L1-Tx1,0.022894626615272053,0.7905825666358267,-0.14540080216267387,0.18990239818610752
82,Caco-2,H3K9me3,Crypton-A,-0.02915737482327592,0.7409517212605194,-0.19971954989377005,0.14311977684246616
83,Caco-2,H3K9me3,I-Jockey,0.06894634417570197,0.4762353185272844,-0.12094379792859802,0.25396863724427843
84,Caco-2,H3K9me3,hAT-Tip100?,-0.05778388278388279,0.6501604127195775,-0.2995319911856038,0.19093632218516257
85,Caco-2,H3K9me3,TcMar-Pogo,-0.11546920821114366,0.529142731086627,-0.4471672313168976,0.2441484357101688
86,Caco-2,H3K9me3,hAT?,0.04010695187165776,0.8246236053131015,-0.30756541260399467,0.37833165531938334
87,Caco-2,H3K9me3,hAT-hAT19,0.3294117647058824,0.21280142621621312,-0.21268305460997874,0.7164518941542429
88,SJCRH30,H3K27ac,Alu,-0.0003034802207353342,0.7498772314040962,-0.0021692488952713474,0.0015622905666888562
89,SJCRH30,H3K27ac,L1,0.0001183242785571603,0.9315464591015694,-0.002581475525895567,0.002818122358098805
90,SJCRH30,H3K27ac,MIR,-0.000675581402097415,0.6271621590795784,-0.0034016297797175464,0.002050477016514149
91,SJCRH30,H3K27ac,L2,0.000828615730581944,0.6206512620197886,-0.002452786068272095,0.0041099996851189915
92,SJCRH30,H3K27ac,ERVL-MaLR,-0.0015452474879062963,0.44081113399143856,-0.005474281930405153,0.0023838346642198987
93,SJCRH30,H3K27ac,hAT-Charlie,0.0003077293454484687,0.8851998850844303,-0.0038696746271894658,0.004485122577925591
94,SJCRH30,H3K27ac,ERV1,0.003090625589839033,0.3132753434099748,-0.002916614448380945,0.009097642571814554
95,SJCRH30,H3K27ac,ERVL,0.0029651641178196865,0.342453117782031,-0.003156669410783467,0.009086775402540732
96,SJCRH30,H3K27ac,TcMar-Tigger,-0.0037019859850162353,0.24400795281112023,-0.009929708602405508,0.0025260238091159765
97,SJCRH30,H3K27ac,hAT-Tip100,0.004436256347177754,0.306136277881458,-0.004060217555595781,0.01293208977832691
98,SJCRH30,H3K27ac,CR1,-0.0033865917949240333,0.4730557127242905,-0.01263683674979956,0.005864232764128383
99,SJCRH30,H3K27ac,Gypsy,-0.012068804644897506,0.13065467514815107,-0.027713054753783377,0.0035813560571547644
100,SJCRH30,H3K27ac,hAT-Blackjack,-0.01030454981730019,0.20620322746849565,-0.026277314325082318,0.005673474963863442
101,SJCRH30,H3K27ac,TcMar-Mariner,0.015646250732250643,0.05689564900749995,-0.00045991019584675364,0.031744296225485816
102,SJCRH30,H3K27ac,RTE-X,0.028315565709207492,0.005954116893480992,0.008135608980611197,0.04847246836756218
103,SJCRH30,H3K27ac,ERVK,-0.017764647605389525,0.13015096460081507,-0.0407532531664747,0.005242755620568352
104,SJCRH30,H3K27ac,TcMar-Tc2,-0.0272507451559621,0.027588497186045047,-0.05146536854726407,-0.003004098883636756
105,SJCRH30,H3K27ac,SVA,-0.008377018280276476,0.558632618301743,-0.03643563723231214,0.01969479802194687
106,SJCRH30,H3K27ac,RTE-BovB,-0.0005379568963143808,0.9709312181076202,-0.029465286771754022,0.02839027332175513
107,SJCRH30,H3K27ac,tRNA-RTE,0.009303728669793614,0.5626039384259613,-0.022190855077279185,0.040779864730238924
108,SJCRH30,H3K27ac,hAT-Ac,0.0121338048233441,0.5037882543285241,-0.023439567470949954,0.04767648928552043
109,SJCRH30,H3K27ac,hAT,0.005054920866679195,0.7930916962786554,-0.03270913459723599,0.04280456357817106
110,SJCRH30,H3K27ac,MULE-MuDR,0.011956345957272112,0.5659763297119191,-0.028869102448931303,0.05274197185145203
111,SJCRH30,H3K27ac,PiggyBac,0.02826574990141341,0.19614096331229483,-0.014606361145441046,0.07103412357861132
112,SJCRH30,H3K27ac,5S-Deu-L2,-0.019501695584388006,0.397432321750964,-0.06459755978016136,0.025673657392544166
113,SJCRH30,H3K27ac,Helitron,-0.0013887641384870962,0.954465516360565,-0.04902599344663754,0.046254769076433014
114,SJCRH30,H3K27ac,hAT-Tag1,0.02132536256794189,0.3818082664772767,-0.026474650087546726,0.06902807919950074
115,SJCRH30,H3K27ac,tRNA,0.033439640797312944,0.19463650218071865,-0.01711586813074195,0.0838246016137271
