,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,0.0038171039881728084,0.03921094323569577,0.00018881530866905115,0.0074452921686273855
1,Caco-2,H3K4me1,AluJb,0.0024238021382095233,0.23124991164448555,-0.0015444516914604614,0.006391979633488502
2,Caco-2,H3K4me1,MIRb,-0.0009906564884744119,0.6574324511579501,-0.005369017739706291,0.0033877427449876137
3,Caco-2,H3K4me1,MIR,-0.001841341727493256,0.47580124996689577,-0.006902400484070385,0.0032198113605786606
4,Caco-2,H3K4me1,AluY,0.0045106895773802756,0.1470723846046217,-0.001586660296682048,0.01060770406916035
5,Caco-2,H3K4me1,L2a,-0.0026529905643834896,0.3978012764896667,-0.008802339461387825,0.003496558983560191
6,Caco-2,H3K4me1,L2c,-0.003943154159565988,0.2574805510901213,-0.010767868806983284,0.002881927831787479
7,Caco-2,H3K4me1,MIRc,-0.0043421018204079145,0.22515223511559176,-0.011358031433065931,0.0026742552912427018
8,Caco-2,H3K4me1,MIR3,0.0006937168151035967,0.8489013975263906,-0.006442779600483866,0.00783014256994312
9,Caco-2,H3K4me1,L2b,-0.00015019718750260415,0.9679500190788388,-0.007476731705053668,0.007176353454686026
10,Caco-2,H3K4me1,AluSx1,0.002903220734226979,0.5046550017021747,-0.005625489776123546,0.011431508907749922
11,Caco-2,H3K4me1,AluSz,-0.0029085172728563116,0.5309527767448251,-0.012006381916967866,0.006189828883398519
12,Caco-2,H3K4me1,L2,0.0037640364799299514,0.44133327412143475,-0.005817713198242862,0.01334509504633436
13,Caco-2,H3K4me1,AluSp,0.001459858701170028,0.7757100801321584,-0.008582584371823413,0.011502007326734037
14,Caco-2,H3K4me1,L2d2,0.010348642662962424,0.05320995018954131,-0.00014346708637791148,0.020838474215496162
15,Caco-2,H3K4me1,AluSg,-0.004514527861831424,0.41152082069900064,-0.015288149044995463,0.0062601414553974605
16,Caco-2,H3K4me1,FLAM_C,-0.007970824510014816,0.1590020910519444,-0.01906123914494496,0.0031215513760053395
17,Caco-2,H3K4me1,L1M5,0.009302114172755341,0.18588741229792122,-0.004480640730908913,0.023081335536902538
18,Caco-2,H3K4me1,MER5A,0.001861334569955777,0.7469333655300712,-0.009444079080639952,0.013166272435732571
19,Caco-2,H3K4me1,AluSz6,-0.004481500336134191,0.4377283705806321,-0.015798959827448,0.0068371073196563815
20,Caco-2,H3K4me1,L3,-0.0018628288339251557,0.7543881846723708,-0.013532189255708134,0.00980703894928188
21,Caco-2,H3K4me1,AluSq2,0.0014367200136304013,0.8070446275912504,-0.010092341654857648,0.012965399758451922
22,Caco-2,H3K4me1,AluSc,0.010989667825254438,0.09605879441059469,-0.0019530447672940208,0.023928699178180038
23,Caco-2,H3K4me1,L2d,-0.00371254228982615,0.5875899910937015,-0.01712810454292196,0.009704356461574798
24,Caco-2,H3K4me1,MER5B,-0.006647483946234564,0.32328623805105194,-0.019836135700374378,0.006543480849520558
25,Caco-2,H3K4me1,L1ME4a,0.002316963668796796,0.7458700944747714,-0.011694777073315206,0.016327794691334854
26,Caco-2,H3K4me1,AluSx3,0.003365017210655775,0.6424630186138134,-0.010840953514264192,0.01756962986445543
27,Caco-2,H3K4me1,AluSc8,-0.001726919729207214,0.8143287402379565,-0.01613819973477189,0.012685077624820473
28,Caco-2,H3K4me1,THE1B,0.01942395357398243,0.008182596032020456,0.005027112859488813,0.033812743785901635
29,Caco-2,H3K4me1,MLT1A0,0.00024380263766012665,0.9754862038086503,-0.015305864690413949,0.015793352067491283
30,Caco-2,H3K4me1,MER20,-0.006787047475435255,0.4016775571061689,-0.022645947433856575,0.009075267324186455
31,Caco-2,H3K4me1,AluJo,-0.0025659854083277004,0.7562528319731654,-0.018766290914658944,0.013635667104081943
32,Caco-2,H3K4me1,L1ME4b,-0.003390173039934256,0.6897774276257989,-0.020034520679589815,0.013256053221810265
33,Caco-2,H3K4me1,MSTA,-0.006700327442002945,0.4209421350302288,-0.023014854083754956,0.009617766908863096
34,Caco-2,H3K4me1,FRAM,0.002705063199689129,0.7503294245781228,-0.013956054128909025,0.019364678840357846
35,Caco-2,H3K4me1,AluJr,0.00024985918047563103,0.9765166757332713,-0.016385444071337192,0.01688502414471117
36,Caco-2,H3K4me1,AluSq,-0.008831558769758866,0.29655683234175584,-0.025409730018642978,0.007751468736283334
37,Caco-2,H3K4me1,L1ME3G,-0.011057773627465142,0.20766275021236819,-0.028252501444750826,0.006143496130612041
38,Caco-2,H3K4me1,MER5A1,0.0054029304447018155,0.5234609222845057,-0.011194618606332207,0.021997503158857623
39,Caco-2,H3K4me1,MLT1D,0.004409071978848365,0.6018271345854205,-0.012152734739721558,0.02096846024454896
40,Caco-2,H3K4me1,L1ME1,0.003495889653658453,0.6799665077983408,-0.013113855788546337,0.020103706378726136
41,Caco-2,H3K4me1,L1MC4,0.008327778563233771,0.33272581517967736,-0.008523332541986377,0.025174161156555186
42,Caco-2,H3K4me1,MIR1_Amn,0.009538173695042727,0.2848387300134937,-0.007941947800316082,0.027012467736840906
43,Caco-2,H3K4me1,MLT1K,0.0137902567818895,0.12573654652538213,-0.003863440527189179,0.03143536109015757
44,Caco-2,H3K4me1,MER58A,0.005811051336974699,0.5138692189953573,-0.011635411112191806,0.02325397685927459
45,Caco-2,H3K4me1,MLT1C2,-0.007576899482706024,0.39930007552968816,-0.025191444323903814,0.010042348686344743
46,Caco-2,H3K4me1,MLT1B,0.004443798319794869,0.6263525113109552,-0.01344515585276546,0.022329908726921185
47,Caco-2,H3K4me1,MLT1J,0.01064075181396458,0.26716830387652757,-0.00815554231820886,0.029429529332254803
48,Caco-2,H3K4me1,THE1D,-0.003258051113394928,0.7332202235144856,-0.02198984090701963,0.015476025353226078
49,Caco-2,H3K4me1,L1MB8,0.006362894694211181,0.5077899495478714,-0.012467578555655126,0.025188856446570644
50,Caco-2,H3K4me1,L1PA4,0.0076981495604987,0.4287288288904626,-0.011368046393665551,0.026758749965618504
51,Caco-2,H3K4me1,L1MB3,-0.01054110335542359,0.2812022338387348,-0.02970627795670188,0.008631818814198902
52,Caco-2,H3K4me1,AluYk2,,,,
53,Caco-2,H3K4me1,HAL1,-0.0008632204463679786,0.9317079910070297,-0.02060360958110656,0.018877841476403815
54,Caco-2,H3K4me1,MLT1A,0.007727531482635677,0.43891931340185,-0.011840408938062014,0.027289555529343344
55,Caco-2,H3K4me1,L1MC5a,-0.007279296263919175,0.4735383957358611,-0.027179569575395444,0.012626744530713876
56,Caco-2,H3K4me1,L1PA7,-0.008813450483965564,0.37971217434710147,-0.02847199361663371,0.010851907602080609
57,Caco-2,H3K4me1,L1MB7,-0.00953360565600457,0.34361584345054963,-0.02925728273497589,0.010197492480430437
58,Caco-2,H3K4me1,MER3,-0.0069560334736903,0.4958220342163704,-0.026968247815883115,0.013061754315816444
59,Caco-2,H3K4me1,L1PA5,0.0019339291204964195,0.8500489515460234,-0.01811390456258578,0.021980208365596898
60,Caco-2,H3K4me1,AluSx4,-0.003706749135086032,0.7202463289273712,-0.023989062637235523,0.01657861457500843
61,Caco-2,H3K4me1,L1MA9,0.016203932040067537,0.11798222806016466,-0.004113286787680724,0.036507778539373086
62,Caco-2,H3K4me1,L1PA16,-0.022041592924747177,0.034661994284176205,-0.04247724280251937,-0.0015875076482961164
63,Caco-2,H3K4me1,L1M4,-0.017221948463320192,0.12247145845667766,-0.039062511802414546,0.004635062217292825
64,Caco-2,H3K4me1,MLT1L,0.014447778563187642,0.1873353811913059,-0.007030714114386655,0.0359129464675585
65,Caco-2,H3K4me1,L1ME3A,0.006077804426836094,0.5680575087841229,-0.01478727143197187,0.026937589470882137
66,Caco-2,H3K4me1,L1MC5,0.001431046576922689,0.8944503021014911,-0.01970739305812698,0.0225682074072475
67,Caco-2,H3K4me1,MLT1I,0.02316159443432338,0.03630526690550053,0.0014749623816566419,0.04482645042170724
68,Caco-2,H3K4me1,L1PA3,0.009642289763217174,0.37892643783884006,-0.01183714064936092,0.031112825785116528
69,Caco-2,H3K4me1,MER103C,0.014959306392717028,0.1973811175568508,-0.007787953628205732,0.03769109245959003
70,Caco-2,H3K4me1,Tigger1,0.01242846303038796,0.26423910668036277,-0.009391985960880875,0.034237081433234826
71,Caco-2,H3K4me1,MSTB,0.0017630990484427287,0.8766968799954697,-0.020506359332170914,0.024030808817825024
72,Caco-2,H3K4me1,L3b,-0.0007247267545739558,0.951061929545131,-0.02386525322378875,0.022416575900195204
73,Caco-2,H3K4me1,L1ME4c,-0.004059410861566359,0.7366753220178229,-0.02771459123347779,0.01960031348715406
74,Caco-2,H3K4me1,THE1C,-0.006876182060716171,0.5475422581357774,-0.029276922907903045,0.015531462082191937
75,Caco-2,H3K4me1,MADE1,-0.0071574005286718185,0.5320644712088394,-0.02960049243346241,0.015292904319048221
76,Caco-2,H3K4me1,MER2,0.0033935834903911903,0.7688016306935633,-0.019232794422958405,0.026016487186917854
77,Caco-2,H3K4me1,FLAM_A,0.011109344805764717,0.3479761883692979,-0.012092070705089828,0.0342988045574651
78,Caco-2,H3K4me1,MLT1H,-0.013590193268240382,0.2507187742384613,-0.0367675175198102,0.009601743875149985
79,Caco-2,H3K4me1,L1MEd,-0.016165063312124802,0.17282316814645354,-0.03939172590678143,0.0070790583424922195
80,Caco-2,H3K4me1,LTR33,-0.0077813644399065,0.511481227203919,-0.031002998095405247,0.01544866487043671
81,Caco-2,H3K4me1,AluJr4,0.003519358049383299,0.7689035914768277,-0.019956145494689687,0.026990983155001338
82,Caco-2,H3K4me1,L1MC1,-0.006393336414464611,0.5839809494677193,-0.029270142083839552,0.016490163369371327
83,Caco-2,H3K4me1,L1ME3Cz,0.002584844184410957,0.830896937725267,-0.02113652457309588,0.026303304278289454
84,Caco-2,H3K4me1,AluYk3,-0.00010188261969643964,0.9932165797326915,-0.023585716254643823,0.023382063390371827
85,Caco-2,H3K4me1,MER33,-0.0009335175028805622,0.9376856879410176,-0.02433304642359882,0.022467033735917925
86,Caco-2,H3K4me1,AluSg4,-0.009232875340392296,0.4432560752865936,-0.03282559029846874,0.014370123310449737
87,Caco-2,H3K4me1,L1PB1,0.0023642655955620233,0.8422303641767048,-0.020914529453708593,0.025640498510613497
88,Caco-2,H3K4me1,Alu,,,,
89,Caco-2,H3K4me1,L1MA8,-0.01965749600646351,0.10867009785282475,-0.04365476223600962,0.004362440648530905
90,Caco-2,H3K4me1,L1MEc,-0.020663203727898743,0.09348866994379568,-0.04478802308817681,0.0034857021853400365
91,Caco-2,H3K4me1,L1MA4,1.678364643837129e-05,0.9989169090579908,-0.02421253412399332,0.02424608171087651
92,Caco-2,H3K4me1,AluSg7,0.013595974668589843,0.2796807309867011,-0.011056048576038088,0.038231480779421116
93,Caco-2,H3K4me1,L1PREC2,0.01165141223378641,0.36798815210504543,-0.013716707867580282,0.03700454282625779
94,Caco-2,H3K4me1,L1PA13,-0.011181560282461436,0.37243143129543543,-0.03574017334973669,0.013390549652598753
95,Caco-2,H3K4me1,L1MC3,-0.003853109041744149,0.7597231813985351,-0.028538693278196338,0.020837172158252107
96,Caco-2,H3K4me1,L1PA8,0.030116348356768984,0.017054109137383498,0.005369539647931015,0.05482629180216363
97,Caco-2,H3K4me1,MSTD,0.021118420760630346,0.09556696957183837,-0.0037187353901565775,0.04592953736920227
98,Caco-2,H3K4me1,AluYe5,0.0016435542260967869,0.9023176729609648,-0.02459892386118748,0.027883768777250174
99,Caco-2,H3K4me1,L1MA7,0.019217092394866287,0.14602212439768603,-0.006695500863933773,0.045103894701724864
100,Caco-2,H3K4me1,L1PA10,0.011475372359096687,0.3886770280660088,-0.01461739444546035,0.03755252084753955
101,Caco-2,H3K4me1,MER58B,-0.016099356006146787,0.23180627322964803,-0.042469080974205216,0.010292783576639793
102,Caco-2,H3K4me1,L1MD2,-0.004003896874738471,0.7661739654074317,-0.030384460085770813,0.022382240500055852
103,Caco-2,H3K4me1,L1ME2,0.017588569053243564,0.1949764908241938,-0.009014280446955784,0.04416653887068181
104,Caco-2,H3K4me1,L1MB4,-0.0019097265256942592,0.8884614349103008,-0.02859099443064787,0.024774260696947197
105,Caco-2,H3K4me1,MLT1A1,0.00859903984811342,0.5279626539158115,-0.018105636439977438,0.03529145622625395
