,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0015896122320549972,0.09532668165961497,-0.0002783063523611772,0.003457519723813869
1,Caco-2,H3K4me1,L1,5.535330830560019e-05,0.9679744655741576,-0.0026468492453517044,0.002757555053594651
2,Caco-2,H3K4me1,MIR,-0.00019563952526860113,0.8881958596860473,-0.0029230909029249186,0.002531814763112276
3,Caco-2,H3K4me1,L2,0.0020522389047513286,0.22044972473143615,-0.0012303959892842396,0.00533482957060846
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0023747090646294698,0.23676895921443322,-0.006308664577304779,0.00155931995185704
5,Caco-2,H3K4me1,hAT-Charlie,0.002956158557900231,0.1657993453313698,-0.0012247226681941648,0.007136936439715549
6,Caco-2,H3K4me1,ERV1,0.00249640066705445,0.41649812515252826,-0.0035255023141236162,0.008518122597017636
7,Caco-2,H3K4me1,ERVL,-0.0026789394745919516,0.3915788481910081,-0.008807238519748918,0.003449560799381815
8,Caco-2,H3K4me1,TcMar-Tigger,-0.0018456903713711895,0.5616446208294612,-0.008078286088786414,0.004387048742437127
9,Caco-2,H3K4me1,hAT-Tip100,0.006585882921200647,0.12889336469944312,-0.0019149095642232042,0.015085723634369098
10,Caco-2,H3K4me1,CR1,0.0003695961134159075,0.937605474408828,-0.00888414151442255,0.009623270443421188
11,Caco-2,H3K4me1,Gypsy,-0.0012649832256402998,0.8741985337205738,-0.016923054654897143,0.014393708514215306
12,Caco-2,H3K4me1,hAT-Blackjack,-0.006494155942507487,0.42614007070803983,-0.022485136161205444,0.009500146366324598
13,Caco-2,H3K4me1,TcMar-Mariner,-0.0036689197489344107,0.6554843298965523,-0.019784293600937086,0.012448360029723802
14,Caco-2,H3K4me1,RTE-X,0.00402663927151034,0.6959271758693029,-0.016166025699508778,0.02421602104945955
15,Caco-2,H3K4me1,ERVK,0.026789594382818735,0.022920071048937885,0.0037046701927807655,0.04984598030455572
16,Caco-2,H3K4me1,TcMar-Tc2,0.01433724520907263,0.2470961802793326,-0.009943188258864427,0.03860078222434095
17,Caco-2,H3K4me1,SVA,-0.014623979366385258,0.3069256354073599,-0.04265742261597246,0.013432472878060027
18,Caco-2,H3K4me1,RTE-BovB,-0.029762142900191597,0.04390989767039014,-0.05866785654758889,-0.0008065643475349451
19,Caco-2,H3K4me1,tRNA-RTE,-0.015200449734017938,0.3441640231759888,-0.04666733183224828,0.016296570054558136
20,Caco-2,H3K4me1,hAT-Ac,0.013395861415052095,0.46068566752252293,-0.022195836813241554,0.04895364697213664
21,Caco-2,H3K4me1,hAT,-0.013754059152501526,0.47572696558048944,-0.05151469847466216,0.024045851277954947
22,Caco-2,H3K4me1,MULE-MuDR,-0.005691816011220199,0.7848518396309974,-0.0465266664154797,0.03516202587219903
23,Caco-2,H3K4me1,PiggyBac,-0.0006073820841254968,0.9778821348873237,-0.04352396695272168,0.042311440294989684
24,Caco-2,H3K4me1,5S-Deu-L2,0.032237773562867195,0.1620092251500283,-0.012965266616414912,0.07730931648564848
25,Caco-2,H3K4me1,Helitron,0.03193773716532755,0.19046767462501066,-0.01589471719904597,0.07962434488314848
26,Caco-2,H3K4me1,hAT-Tag1,0.04209263978155553,0.08438466334287496,-0.005736056510427348,0.08972918839095549
27,Caco-2,H3K4me1,tRNA,-0.007625537658902468,0.7676213175467484,-0.05814993678570977,0.04293782540464205
28,Caco-2,H3K4me1,Penelope,0.017861207500813586,0.647934078697601,-0.0587745090371742,0.09428763130823019
29,Caco-2,H3K4me1,TcMar-Tc1,0.04371297918449346,0.26466679711562513,-0.033159812089704734,0.1200716062779598
30,Caco-2,H3K4me1,Dong-R4,-0.006246864485833976,0.8974688676633891,-0.10097479978291725,0.08859331903714024
31,Caco-2,H3K4me1,tRNA-Deu,-0.001941366317365508,0.968433946038845,-0.09783832164197422,0.09399130892886762
32,Caco-2,H3K4me1,Kolobok,-0.04063464626524991,0.4459722078838434,-0.14430106058347225,0.0639140366284098
33,Caco-2,H3K4me1,PIF-Harbinger,-0.06448164755454171,0.2295395830946609,-0.1684286826678416,0.04088374511814395
34,Caco-2,H3K4me1,Crypton,-0.11888253970624693,0.04569999405903948,-0.2326513993778037,-0.0019040180406743566
35,Caco-2,H3K4me1,Merlin,0.0114440943505737,0.8687448634574023,-0.12382023964037983,0.1462908939536803
36,Caco-2,H3K4me1,TcMar,0.04150180251609868,0.5585665031752831,-0.09751204222344888,0.1789272076409155
37,Caco-2,H3K4me1,L1-Tx1,-0.1835957235330898,0.03175092723248713,-0.34207201590221686,-0.014964270899102237
38,Caco-2,H3K4me1,Crypton-A,-0.16646981969543168,0.057386489219313455,-0.32967867571120807,0.006400309118071798
