,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,-8.113277149799713e-05,0.9650422597296968,-0.0037094097639156997,0.003547146357048507
1,Caco-2,H3K4me1,AluJb,0.0012246389523579326,0.5452697621594036,-0.002743609015137851,0.00519284835141133
2,Caco-2,H3K4me1,MIRb,0.001292366490885141,0.5629134983474953,-0.0030860362645565445,0.005670719696412042
3,Caco-2,H3K4me1,MIR,-0.0022583142863613205,0.381820044869558,-0.007319355873675261,0.002802842993752646
4,Caco-2,H3K4me1,AluY,-0.0021493699385447345,0.4896239467023483,-0.008246544129464935,0.00394796406524914
5,Caco-2,H3K4me1,L2a,-0.0026929655803431493,0.3907293927143656,-0.008842311980069845,0.0034565844936908885
6,Caco-2,H3K4me1,L2c,0.0005498167406454456,0.8745421082110987,-0.006275185226863437,0.0073747674868788965
7,Caco-2,H3K4me1,MIRc,0.008589087397787012,0.016424408682363376,0.0015728102163159632,0.01560451896910603
8,Caco-2,H3K4me1,MIR3,-1.8954109243204145e-05,0.9958466304130316,-0.007155416802852646,0.007117510514998203
9,Caco-2,H3K4me1,L2b,-0.0018700230009317219,0.6168966369238666,-0.00919644611091715,0.005456600867744689
10,Caco-2,H3K4me1,AluSx1,-0.004118413391316423,0.34392094113226623,-0.012646558603565214,0.004410330931501432
11,Caco-2,H3K4me1,AluSz,-0.004949238345064419,0.2863475790940168,-0.014046824657880803,0.004149167319687578
12,Caco-2,H3K4me1,L2,0.0037522340841658827,0.4427667617677091,-0.005829515147931189,0.013333294371492567
13,Caco-2,H3K4me1,AluSp,-0.003442689721840085,0.501650153234195,-0.01348456517710436,0.006599880106250614
14,Caco-2,H3K4me1,L2d2,-0.0019378351066434154,0.7173561604847924,-0.012429405540726015,0.008554161953230494
15,Caco-2,H3K4me1,AluSg,-0.003934960386316876,0.47411947945156596,-0.01470868841437205,0.006839681220355699
16,Caco-2,H3K4me1,FLAM_C,0.009854584587877623,0.08162949722356563,-0.001237743712172359,0.020944488171358175
17,Caco-2,H3K4me1,L1M5,0.005369101974580284,0.44515146655293025,-0.008413502285679336,0.019149666646746905
18,Caco-2,H3K4me1,MER5A,-0.0107458011957802,0.062466347264516275,-0.02204865402770082,0.0005597982690364032
19,Caco-2,H3K4me1,AluSz6,-0.0006386127482945645,0.9119460377863526,-0.011956731514866354,0.010679669633055656
20,Caco-2,H3K4me1,L3,0.007886797864142274,0.18530657536957296,-0.0037833762676045637,0.019554824004924806
21,Caco-2,H3K4me1,AluSq2,-0.006009321624948957,0.3069773307208275,-0.01753709925485965,0.005520053437349691
22,Caco-2,H3K4me1,AluSc,-0.0023047122679866416,0.7270787127549283,-0.015246318781905034,0.010637666306382937
23,Caco-2,H3K4me1,L2d,0.0002378899213496192,0.9722782383301755,-0.013178521492552171,0.013654215695376233
24,Caco-2,H3K4me1,MER5B,0.004520214587545759,0.5018132371393971,-0.008670615095748842,0.01770947140978329
25,Caco-2,H3K4me1,L1ME4a,0.00995473182326601,0.16378016589456104,-0.00405752348352845,0.023963078743330948
26,Caco-2,H3K4me1,AluSx3,-0.00739638563319348,0.3075100865804222,-0.02159972270428316,0.006809936444881082
27,Caco-2,H3K4me1,AluSc8,0.019756667616852387,0.007209966500912107,0.005345112705440608,0.03416001735822159
28,Caco-2,H3K4me1,THE1B,0.0002315017731791682,0.9748592752283507,-0.01416543458452872,0.014628342163954037
29,Caco-2,H3K4me1,MLT1A0,-0.003794818910922388,0.6324424307508589,-0.01934334253977489,0.011755539805847665
30,Caco-2,H3K4me1,MER20,-0.01442943720206787,0.07458321459814692,-0.030284486359529097,0.001432871406913318
31,Caco-2,H3K4me1,AluJo,-0.009146626144927332,0.26851820999439696,-0.025344268201162264,0.007055817219328703
32,Caco-2,H3K4me1,L1ME4b,-0.0022513999902470114,0.7909492314657105,-0.018896143325712662,0.014394590934437384
33,Caco-2,H3K4me1,MSTA,0.002797932282691562,0.7368246198549824,-0.013519576606819734,0.01911395133554336
34,Caco-2,H3K4me1,FRAM,0.0026811522415470337,0.7524638200598905,-0.013979960058920528,0.01934077612791109
35,Caco-2,H3K4me1,AluJr,-0.004017420811446758,0.6359995635375696,-0.020651342657355375,0.012618724506601403
36,Caco-2,H3K4me1,AluSq,0.006362887926888444,0.4520185069913091,-0.010219927241540392,0.022942204233989075
37,Caco-2,H3K4me1,L1ME3G,0.0030668063517475127,0.7267525757794624,-0.014133555239134862,0.02026535347271414
38,Caco-2,H3K4me1,MER5A1,-0.0014608797596298876,0.8630360064426869,-0.018056874950083075,0.01513592020318762
39,Caco-2,H3K4me1,MLT1D,0.0029152079365075485,0.7301032276355058,-0.013646324941252307,0.019475141763131424
40,Caco-2,H3K4me1,L1ME1,0.00045806136070699124,0.9568951107369292,-0.016150995659740756,0.01706686566262304
41,Caco-2,H3K4me1,L1MC4,0.002131412833145695,0.804204551607812,-0.014718757913173033,0.018980373324248855
42,Caco-2,H3K4me1,MIR1_Amn,0.007053712039344139,0.42898919627508536,-0.010426190760437846,0.02452930520630929
43,Caco-2,H3K4me1,MLT1K,-0.010296899753299503,0.25293843892351864,-0.027944206047981594,0.0073568230274470596
44,Caco-2,H3K4me1,MER58A,-0.0018461437609278177,0.8356991922122861,-0.01929067300348023,0.015599509163756253
45,Caco-2,H3K4me1,MLT1C2,0.0011617449444801373,0.8971729689764243,-0.016456252636767973,0.018779021357330138
46,Caco-2,H3K4me1,MLT1B,-0.010497766396248519,0.250073005845748,-0.02838072669794845,0.00739191154501441
47,Caco-2,H3K4me1,MLT1J,0.013647176137723536,0.1546955044586283,-0.005149150716010334,0.03243386299508867
48,Caco-2,H3K4me1,THE1D,-0.008216822715086246,0.38999560046636683,-0.026946073262363736,0.010518194669974083
49,Caco-2,H3K4me1,L1MB8,0.011801768094705177,0.21928964601690876,-0.007029238425433825,0.03062440719396101
