,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.00031030880615146917,0.744727056060161,-0.0015576087197126296,0.002178224166611101
1,Caco-2,H3K4me1,L1,-0.0009342622722070036,0.4980006936249737,-0.003636455837065369,0.0017679449364182201
2,Caco-2,H3K4me1,MIR,2.1663231511911274e-05,0.9875795959375125,-0.002705789839993412,0.0027491159807117036
3,Caco-2,H3K4me1,L2,-0.0008087762395270338,0.6291690651004043,-0.004091389062936373,0.0024738540139989367
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0030793777920102286,0.12498656186957009,-0.0070133110594306795,0.000854650790483656
5,Caco-2,H3K4me1,hAT-Charlie,-0.0021801301356106,0.30676666159303145,-0.006360934080127508,0.0020007500241775015
6,Caco-2,H3K4me1,ERV1,0.0011992080631949413,0.6963075764040243,-0.004822669529043647,0.007220998682777257
7,Caco-2,H3K4me1,ERVL,-0.0006910561414531592,0.8250863281378162,-0.0068194606368625925,0.0054374002628839605
8,Caco-2,H3K4me1,TcMar-Tigger,0.0008366882649220355,0.7924681769659017,-0.005396024304118121,0.007069335829428632
9,Caco-2,H3K4me1,hAT-Tip100,0.000819828604523243,0.8500751545698618,-0.007680819460830134,0.009320358188150073
10,Caco-2,H3K4me1,CR1,0.006214919904588138,0.18806602683195103,-0.0030390511541028477,0.015467826603078686
11,Caco-2,H3K4me1,Gypsy,-0.011129226110761259,0.16362034470165918,-0.026783443671921845,0.004530448562275105
12,Caco-2,H3K4me1,hAT-Blackjack,-0.0031438919236849946,0.7000453714063085,-0.01913611625597083,0.01284994069472961
13,Caco-2,H3K4me1,TcMar-Mariner,0.0036038686778412676,0.6612081230699478,-0.012513399921678665,0.019719265142926413
14,Caco-2,H3K4me1,RTE-X,-0.0038345572024968424,0.7097583491292752,-0.02402404014450036,0.016358052317351077
15,Caco-2,H3K4me1,ERVK,-0.002639033639409841,0.8227211834313184,-0.025720582773693955,0.020445327789165586
16,Caco-2,H3K4me1,TcMar-Tc2,0.010468961930109431,0.3980391260177337,-0.013810938586405908,0.03473652417655158
17,Caco-2,H3K4me1,SVA,-0.00168898881484419,0.9060725585890366,-0.02973704319090726,0.026361723253157505
18,Caco-2,H3K4me1,RTE-BovB,-0.010508821931306159,0.47688103808403803,-0.03944748644808574,0.018447456391946133
19,Caco-2,H3K4me1,tRNA-RTE,-0.011581773482794619,0.47106263297881956,-0.043054528892836015,0.019913946037450878
20,Caco-2,H3K4me1,hAT-Ac,0.030698106339147144,0.09085855869910439,-0.0048951397612529935,0.06621366741273625
21,Caco-2,H3K4me1,hAT,-0.008079323573299376,0.675270356783584,-0.04585156949883459,0.02971599216838673
22,Caco-2,H3K4me1,MULE-MuDR,-0.007950968885782148,0.7029342463163701,-0.04878110805782294,0.03290569931276017
23,Caco-2,H3K4me1,PiggyBac,0.01343976102265268,0.5395519907915707,-0.029496904748723733,0.05632692104915538
24,Caco-2,H3K4me1,5S-Deu-L2,0.004501850881994237,0.8452187258736574,-0.04067908556702843,0.049664415022807586
25,Caco-2,H3K4me1,Helitron,-0.03709937559640026,0.12828011379502777,-0.08476145989694449,0.010732096271284953
