,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,0.0015181701406839492,0.4121592353583938,-0.00211012165162346,0.005146421961433913
1,Caco-2,H3K4me1,AluJb,-0.0012433089914365874,0.5391593195232243,-0.0052115179593658694,0.0027249391329232553
2,Caco-2,H3K4me1,MIRb,0.0033056936339810592,0.13893315279305693,-0.0010727173182741927,0.0076839778450364556
3,Caco-2,H3K4me1,MIR,0.0011369000943053204,0.6597401528160033,-0.003924242913057627,0.006197984858488191
4,Caco-2,H3K4me1,AluY,-0.00021371457351900328,0.9452302607104008,-0.0063109816420709374,0.005883568385465582
5,Caco-2,H3K4me1,L2a,0.0069060140235324575,0.027729650712387397,0.000756491148431585,0.013055014593710052
6,Caco-2,H3K4me1,L2c,-0.0005153118268585996,0.8823562582182418,-0.0073402643684562716,0.0063096887215157845
7,Caco-2,H3K4me1,MIRc,-0.0001015946202982486,0.9773592796616497,-0.0071178321345308935,0.006914652896465154
8,Caco-2,H3K4me1,MIR3,-0.0006614095024223201,0.855859319595662,-0.007797837136958732,0.006475085502098704
9,Caco-2,H3K4me1,L2b,-0.003040140075691131,0.41606048499127757,-0.010366468807376551,0.00428651503315033
10,Caco-2,H3K4me1,AluSx1,-0.008252847354873092,0.05788091626588144,-0.016780364713067705,0.0002758705242887386
11,Caco-2,H3K4me1,AluSz,0.00046149493850408576,0.9208088140701788,-0.008636704928620188,0.009559618403698353
12,Caco-2,H3K4me1,L2,0.004124296985343629,0.39887251906141696,-0.005457465345771283,0.013705302058618887
13,Caco-2,H3K4me1,AluSp,0.004691891131845074,0.35982455455823115,-0.005350728144752807,0.014733564082918952
14,Caco-2,H3K4me1,L2d2,0.004128050144792094,0.4406257466794513,-0.006364083475921572,0.01461927495703379
15,Caco-2,H3K4me1,AluSg,0.004080152353858446,0.45796374605387824,-0.006694496704436114,0.014853854124909529
16,Caco-2,H3K4me1,FLAM_C,0.002581520633125436,0.6482854954289483,-0.008510665277119021,0.013673071332532358
17,Caco-2,H3K4me1,L1M5,0.004410025826807393,0.5305710989300523,-0.009372493198570647,0.018190869585375316
18,Caco-2,H3K4me1,MER5A,0.003021786849444758,0.6003722819941391,-0.008283727074284306,0.014326528361669005
19,Caco-2,H3K4me1,AluSz6,-0.002739925774121773,0.6351752991903612,-0.014057715104469374,0.008578565532123758
20,Caco-2,H3K4me1,L3,-0.006770324983702229,0.25550695403089424,-0.018438646362292675,0.0048998403264971435
21,Caco-2,H3K4me1,AluSq2,-0.0006516845092657082,0.9117865073436887,-0.012180482771000119,0.010877286990078559
22,Caco-2,H3K4me1,AluSc,0.00047927974673673765,0.9421406297816683,-0.0124628423945026,0.013421241332629232
23,Caco-2,H3K4me1,L2d,-0.003828017633044207,0.5760248134711432,-0.01724355034108521,0.009588893143299387
24,Caco-2,H3K4me1,MER5B,0.007021849453161205,0.29678422639417434,-0.0061691298550165105,0.020210385462704365
25,Caco-2,H3K4me1,L1ME4a,-0.010668715578594841,0.135608062331293,-0.024676767639035195,0.0033435251591634944
26,Caco-2,H3K4me1,AluSx3,0.005158532651165989,0.476647681160857,-0.009047637148273705,0.019362620559119813
27,Caco-2,H3K4me1,AluSc8,-0.002914787993152751,0.6918208693980779,-0.017325761701831106,0.01149739649150358
28,Caco-2,H3K4me1,THE1B,-0.0016856136603533019,0.818508676678298,-0.016082122563494124,0.012711593997469193
29,Caco-2,H3K4me1,MLT1A0,-0.003070501549296627,0.6987563240384407,-0.018619258285239648,0.012479740014890302
30,Caco-2,H3K4me1,MER20,0.004602052045371002,0.5696001325538447,-0.011260009043268819,0.020461797624582282
31,Caco-2,H3K4me1,AluJo,0.004948464293012498,0.5494300090633217,-0.011253596070244514,0.021147926998538742
32,Caco-2,H3K4me1,L1ME4b,0.0016871225905556622,0.8425439955908758,-0.014958739726890945,0.018332050006029332
33,Caco-2,H3K4me1,MSTA,0.012866304778056425,0.12223974137596302,-0.0034519548386998653,0.029177713914070837
34,Caco-2,H3K4me1,FRAM,0.018137477337123294,0.03286410059069348,0.0014760956489268098,0.034788791811160125
35,Caco-2,H3K4me1,AluJr,0.001037500284188941,0.9027174385661962,-0.015598008285285517,0.017672434636907593
36,Caco-2,H3K4me1,AluSq,-0.007111251426208403,0.4006235048616904,-0.023690236619121775,0.009471644122738637
37,Caco-2,H3K4me1,L1ME3G,-0.0002226186398841517,0.9797627773070017,-0.017422127786417083,0.016977022219142907
38,Caco-2,H3K4me1,MER5A1,-0.004553650925205016,0.5907641540341091,-0.021148562780589023,0.012043769431186539
39,Caco-2,H3K4me1,MLT1D,-0.007802884635561529,0.3557924444214491,-0.02436082753011387,0.008759338188617948
40,Caco-2,H3K4me1,L1ME1,0.010101153943259422,0.23328274499634202,-0.006509295001893624,0.026706030231380917
41,Caco-2,H3K4me1,L1MC4,0.009655874815956676,0.26138608035708516,-0.007195311552221623,0.026501578644768112
42,Caco-2,H3K4me1,MIR1_Amn,0.004335242203601586,0.6268957846710198,-0.013144235887885759,0.02181207153496135
43,Caco-2,H3K4me1,MLT1K,0.0055324122276201254,0.5390570705129307,-0.012120824296311868,0.023182201113414617
44,Caco-2,H3K4me1,MER58A,-0.0007819603987971717,0.9299988969992357,-0.018226850086721366,0.016663405241311588
45,Caco-2,H3K4me1,MLT1C2,0.005279331290817256,0.5570151615211286,-0.01233959397111132,0.022894979382107196
46,Caco-2,H3K4me1,MLT1B,-0.0031953501553528846,0.7262749014449335,-0.021081987927700024,0.014693332459937512
47,Caco-2,H3K4me1,MLT1J,-0.004605553759250412,0.6310484855017893,-0.023397759386379852,0.01418990537497819
48,Caco-2,H3K4me1,THE1D,-0.01817074431868141,0.05728801432165799,-0.03689281327588992,0.0005640757927448737
49,Caco-2,H3K4me1,L1MB8,0.0026106926856490037,0.7858280456311281,-0.0162189256688822,0.021438459943734767
50,Caco-2,H3K4me1,L1PA4,0.012209064303148226,0.20943578346806896,-0.006857487319609334,0.0312667419295101
51,Caco-2,H3K4me1,L1MB3,-0.007271897953574683,0.4572400667837305,-0.026439110890229295,0.011900659885268255
52,Caco-2,H3K4me1,AluYk2,,,,
53,Caco-2,H3K4me1,HAL1,0.0015605493094693176,0.8768816855616657,-0.01818075934641479,0.021300641685064587
54,Caco-2,H3K4me1,MLT1A,-0.0013993268784846574,0.8885336047090547,-0.02096462062105047,0.018167038251515517
55,Caco-2,H3K4me1,L1MC5a,-0.0013446392066267568,0.8946725708551451,-0.021248027252218485,0.018559814241726695
56,Caco-2,H3K4me1,L1PA7,3.698784392887236e-05,0.9970586328165301,-0.019626122113785067,0.01970006919988027
57,Caco-2,H3K4me1,L1MB7,-0.014743652256264865,0.14301791098639974,-0.03446343096290254,0.004987602336421786
58,Caco-2,H3K4me1,MER3,0.006263238010820721,0.5397151031654926,-0.01375440966781292,0.026275867314114486
59,Caco-2,H3K4me1,L1PA5,-0.02915807071952292,0.004357896242361366,-0.04918068882812486,-0.009112026093634663
60,Caco-2,H3K4me1,AluSx4,-0.0044365500077700685,0.6681849781187852,-0.02471847287557301,0.015849023595326205
61,Caco-2,H3K4me1,L1MA9,0.002103588354487734,0.8391867600782967,-0.018211744037219226,0.02241718453152047
62,Caco-2,H3K4me1,L1PA16,0.0011083839309856596,0.9154192750537828,-0.01934437862845792,0.021560219222983092
63,Caco-2,H3K4me1,L1M4,0.01210998892017702,0.2774807869730606,-0.009747037893290202,0.03395544955946947
64,Caco-2,H3K4me1,MLT1L,0.007805837542865321,0.4762582068826624,-0.013671972226356424,0.029276447679326693
65,Caco-2,H3K4me1,L1ME3A,-0.002875964218671239,0.7870449289248527,-0.023737591242984725,0.017988166409061274
66,Caco-2,H3K4me1,L1MC5,-0.006983821960038414,0.5173139362875904,-0.02811776143229879,0.014156358214743061
67,Caco-2,H3K4me1,MLT1I,0.00030653525841690905,0.97789912175904,-0.021378073196795522,0.02199085543804058
68,Caco-2,H3K4me1,L1PA3,-0.006625198722115212,0.545475545669857,-0.028097916397672777,0.014853630422052753
69,Caco-2,H3K4me1,MER103C,-0.010928201490981025,0.3463654693546713,-0.03366385140321774,0.011818753177276767
70,Caco-2,H3K4me1,Tigger1,-0.005793366566181039,0.6027900145880052,-0.02760712017311067,0.016025902049082743
71,Caco-2,H3K4me1,MSTB,-0.035398612921276607,0.0018322590352720337,-0.057628779708632526,-0.013133360354678093
72,Caco-2,H3K4me1,L3b,0.012507802687547505,0.28948090012680117,-0.010637104661427914,0.03563931516837637
73,Caco-2,H3K4me1,L1ME4c,-0.017862444701198587,0.1389429508463752,-0.04150453499290473,0.005799637225296451
74,Caco-2,H3K4me1,THE1C,-0.011482455096273363,0.31520002618072657,-0.0338794636595614,0.010926080711698663
75,Caco-2,H3K4me1,MADE1,-0.012355269907472861,0.28073437687007097,-0.034794036304208596,0.01009594700659863
76,Caco-2,H3K4me1,MER2,-0.022695086737184712,0.0492948084623132,-0.04529957191021531,-6.737307914517644e-05
77,Caco-2,H3K4me1,FLAM_A,0.012783474938117432,0.2801581834156316,-0.010418145694885788,0.03597133840590395
78,Caco-2,H3K4me1,MLT1H,-0.0028479245876131634,0.8097969176139528,-0.02603409334648149,0.020341306680071086
79,Caco-2,H3K4me1,L1MEd,-0.0016515277330606537,0.8892422021102814,-0.024890532687452633,0.02158926118270134
80,Caco-2,H3K4me1,LTR33,-0.002181670446871948,0.853958242161027,-0.025407296258375435,0.02104630933003424
81,Caco-2,H3K4me1,AluJr4,-0.011353279623920288,0.34320968095458393,-0.034818538415500186,0.012124490094938309
82,Caco-2,H3K4me1,L1MC1,-0.006639518486047876,0.569583741820176,-0.029516140250201002,0.016244055145263715
83,Caco-2,H3K4me1,L1ME3Cz,-0.016541087392021883,0.1717313888606601,-0.040246950259718625,0.007183386284527318
84,Caco-2,H3K4me1,AluYk3,0.008944019096527658,0.4554428785333702,-0.014543395143577793,0.03242156860150427
85,Caco-2,H3K4me1,MER33,0.0017753461960514838,0.8818066176294563,-0.021625625998526757,0.025174374167365166
86,Caco-2,H3K4me1,AluSg4,0.0031492839289918844,0.7936957682128913,-0.020451659289762145,0.026746719303632142
87,Caco-2,H3K4me1,L1PB1,-0.0030701184048277175,0.7960476240468933,-0.026345901932199173,0.020208992176983225
88,Caco-2,H3K4me1,Alu,,,,
89,Caco-2,H3K4me1,L1MA8,-0.015218283864597927,0.21428147517380883,-0.0392208966664187,0.008801881105506068
90,Caco-2,H3K4me1,L1MEc,-0.026856772526700476,0.029244076367114846,-0.050972655863504815,-0.002709587566422014
91,Caco-2,H3K4me1,L1MA4,-0.03940221947787198,0.0014322518147742204,-0.06358020327012806,-0.01517800874193428
92,Caco-2,H3K4me1,AluSg7,0.015851388600331,0.20752900021673903,-0.008800777227405155,0.04048429793335435
93,Caco-2,H3K4me1,L1PREC2,-4.185238965971363e-05,0.9974199474959426,-0.025405031459966476,0.02532138052728031
94,Caco-2,H3K4me1,L1PA13,-0.008285129750149863,0.5086911698970876,-0.03284652906076169,0.01628627053070065
95,Caco-2,H3K4me1,L1MC3,-0.025256347733196953,0.04495665254858455,-0.049917360169440254,-0.0005645572436794816
96,Caco-2,H3K4me1,L1PA8,-0.002913340112029753,0.8175353970892503,-0.027656601967725906,0.021833489550972154
97,Caco-2,H3K4me1,MSTD,-0.004862794465170133,0.70116574012372,-0.029691794050639816,0.019972202333783114
98,Caco-2,H3K4me1,AluYe5,-0.010585066118135577,0.4292520576689164,-0.036816973433489254,0.015661418368066754
99,Caco-2,H3K4me1,L1MA7,-0.00726117062903283,0.5828362789298868,-0.03316214251993787,0.018649547904754177
100,Caco-2,H3K4me1,L1PA10,0.023293742796853107,0.08012113817628126,-0.0027990275659066735,0.04935481620961842
101,Caco-2,H3K4me1,MER58B,0.0012653623649441176,0.9251298413330975,-0.025121544992240105,0.027650507772093748
102,Caco-2,H3K4me1,L1MD2,0.007416422935272898,0.581737445506956,-0.018971319177136552,0.033793840218550746
103,Caco-2,H3K4me1,L1ME2,-0.004226595813747959,0.7554889387151659,-0.03081982639243163,0.022372614312323603
104,Caco-2,H3K4me1,L1MB4,0.0027348033636864118,0.8408193281390461,-0.02394969465361177,0.0294154072187453
105,Caco-2,H3K4me1,MLT1A1,0.0031804563699898494,0.8154328601930907,-0.023521634460128917,0.029878012583133776
106,Caco-2,H3K4me1,LTR16C,-0.0028090923503672656,0.838162209425025,-0.029758168162864366,0.02414406433393172
107,Caco-2,H3K4me1,MLT1J2,-0.00891511991535476,0.5314749570806414,-0.036824747346403085,0.01900840435299688
108,Caco-2,H3K4me1,L1M1,0.004807505992485009,0.7380710881473862,-0.023366689673912405,0.032974071294370993
109,Caco-2,H3K4me1,MER53,-0.028398427550129373,0.03944194909425354,-0.055386831277954574,-0.0013685574700517387
110,Caco-2,H3K4me1,L1PA15,0.009639309236501204,0.48321603461673435,-0.017306899975929796,0.03657152624758051
111,Caco-2,H3K4me1,L1M2,-0.01899982037392933,0.21151362611595367,-0.04877561557293601,0.010809715586622897
112,Caco-2,H3K4me1,L1M3,-0.005888478795918326,0.706940864102245,-0.03657197363386804,0.02480610816787318
113,Caco-2,H3K4me1,L1PB4,0.02125673038433344,0.12474607286183804,-0.005886360823064868,0.04836852188549902
114,Caco-2,H3K4me1,Charlie4z,0.007734444534646446,0.5987451157525958,-0.021073253011809935,0.03652930965702884
115,Caco-2,H3K4me1,L1MB5,0.020207659096173267,0.14860819223059793,-0.00721574898645485,0.047600694369344394
116,Caco-2,H3K4me1,L1MEg,0.018715019704296364,0.18822919610171518,-0.009165233016861639,0.0465661978955488
117,Caco-2,H3K4me1,MER1B,0.0037851246046526005,0.7888762855747338,-0.023917390316947985,0.03148183102986116
118,Caco-2,H3K4me1,MLT1C,0.016778105862493748,0.2373880251642356,-0.01105705872880091,0.04458728817657386
119,Caco-2,H3K4me1,HAL1ME,-0.007059277856320897,0.6341510579093066,-0.03611965380474412,0.022013026778025475
120,Caco-2,H3K4me1,MamRTE1,-0.004210911446630183,0.7760549442857461,-0.03321386228100765,0.024799125438726193
121,Caco-2,H3K4me1,L1MB2,0.008956774287763775,0.5335547447132354,-0.019239908662608527,0.037139221067512815
122,Caco-2,H3K4me1,MamTip2b,-0.0049489186982461485,0.7382765350038576,-0.0339669933878343,0.02407749305077362
123,Caco-2,H3K4me1,L1MD,-0.0016514159702675376,0.9181481197370248,-0.03313711619812724,0.02983755886725021
124,Caco-2,H3K4me1,Tigger3a,0.002807463820170308,0.8466618326147071,-0.025643086372120063,0.03125346979032148
125,Caco-2,H3K4me1,MER94,-0.014131626890971673,0.352482387623299,-0.043898154145678776,0.015659969007291455
126,Caco-2,H3K4me1,L1MC,-0.003849529285271048,0.8206962674400193,-0.03712413704622218,0.02943360518040079
127,Caco-2,H3K4me1,MLT1N2,0.01492655293318727,0.32999742147489686,-0.015109080488577563,0.04493527283147926
128,Caco-2,H3K4me1,L1PA2,-0.020885350074531427,0.1586447937661832,-0.04989376665095637,0.008158274073069318
129,Caco-2,H3K4me1,L1MC4a,0.0126137526642364,0.3965305986319405,-0.016547613070518597,0.04175367766243617
130,Caco-2,H3K4me1,MLT1F2,-0.006565542111933223,0.6608832810069665,-0.03588553016819338,0.022765739069203567
131,Caco-2,H3K4me1,L1MA2,0.02848417484151758,0.05751949523287103,-0.0009150104672963473,0.057834164196033856
132,Caco-2,H3K4me1,L1MA3,0.01925162528187508,0.20245636945233747,-0.010356561862451175,0.04882608470354191
133,Caco-2,H3K4me1,L4_A_Mam,0.0038608809273727213,0.8081667734604894,-0.027301923899469286,0.03501618868599593
134,Caco-2,H3K4me1,AluYa5,-0.0033882726504054937,0.8281087183097491,-0.033962428635543176,0.027192219292536516
135,Caco-2,H3K4me1,L1PA6,-0.019314977488566445,0.20929137146100055,-0.04943672018085869,0.010841868853356492
136,Caco-2,H3K4me1,ERVL-E-int,-0.03897787848331477,0.6846227020002869,-0.22381326216072062,0.14856390315948742
137,Caco-2,H3K4me1,L1ME3,-0.016844552194893055,0.27995140859054396,-0.04737390807725595,0.013716244591424882
138,Caco-2,H3K4me1,Tigger3b,-0.007145148320339168,0.6485239928168665,-0.03785344072663353,0.02357662642935778
139,Caco-2,H3K4me1,MamSINE1,0.024897112725446275,0.12124405469343241,-0.006600340137442119,0.05634521207131634
140,Caco-2,H3K4me1,Charlie1a,-0.030607619997688462,0.05110498305997067,-0.06131108989455921,0.0001537206776463694
141,Caco-2,H3K4me1,Tigger15a,0.022332507417201143,0.18133045051903918,-0.01042009636794795,0.05503724371620757
142,Caco-2,H3K4me1,MER112,0.007846428572727684,0.6286257900170886,-0.023948318605914252,0.0396253186843649
143,Caco-2,H3K4me1,L1MEf,-0.019975330793183803,0.21075355834768583,-0.051224651686609286,0.011313067099746157
144,Caco-2,H3K4me1,MLT1J1,0.04243938896351619,0.011666118738279186,0.009452049433209726,0.07533445857634431
145,Caco-2,H3K4me1,MLT1O,0.03187394678284256,0.06354876725060855,-0.0018063273449196867,0.06548198949570955
146,Caco-2,H3K4me1,MER117,-0.030736346378182164,0.0760253436085602,-0.06462840355104732,0.003226537200922986
147,Caco-2,H3K4me1,L1ME2z,-0.0044409304527093605,0.7844500974041355,-0.036249366115462846,0.027376494385777085
148,Caco-2,H3K4me1,MamTip2,-0.0031077296652723555,0.8533351944796672,-0.03604324276641041,0.02983452708870683
149,Caco-2,H3K4me1,L1MD3,-0.0008093970917660153,0.9609057439993827,-0.03316350535762819,0.031546405798808234
150,Caco-2,H3K4me1,MER21C,0.002293972867172627,0.8882315326259362,-0.029690619249776787,0.034273872114747965
151,Caco-2,H3K4me1,L1MA10,-0.004836472967856043,0.7670821209987758,-0.036826114727788864,0.027163070772924413
152,Caco-2,H3K4me1,MLT1H2,0.009090905733701285,0.5861896366478185,-0.023639449358320748,0.04180179306114156
153,Caco-2,H3K4me1,AluYb8,0.014993610937982195,0.3630615616620064,-0.017318789742736793,0.047274725504681495
154,Caco-2,H3K4me1,MER63A,-0.009553317613356744,0.5831081084992937,-0.04364523525253784,0.0245608233858056
155,Caco-2,H3K4me1,L1ME3B,-0.0379396148079215,0.02285959791402107,-0.07054101462146904,-0.005257249827271212
156,Caco-2,H3K4me1,MSTB1,-0.005373908657538596,0.7456173797810483,-0.03782439295153345,0.027087897728569132
157,Caco-2,H3K4me1,MER30,-0.007894327505649118,0.6333779936678103,-0.0403146895129513,0.024542639173460407
158,Caco-2,H3K4me1,AluSc5,-0.0015984391374786115,0.9253340753876471,-0.03501582977591063,0.03182252191579965
159,Caco-2,H3K4me1,MER81,-0.004099827563599043,0.8147925100276057,-0.03838735394046406,0.030197341483511764
160,Caco-2,H3K4me1,L1MC2,0.00509670610546208,0.7667735756805152,-0.02857820754325667,0.038760064093125934
161,Caco-2,H3K4me1,Charlie8,-0.03427272134536033,0.05567753557474892,-0.06930232530138845,0.0008412947188547903
162,Caco-2,H3K4me1,MER91A,0.029359509922655853,0.08988805935111997,-0.004578419175861396,0.06322988384331037
163,Caco-2,H3K4me1,L4_C_Mam,-0.026910517316280257,0.14428445464430656,-0.06297500071174725,0.009224155313013944
164,Caco-2,H3K4me1,L1MB1,0.032568273800593676,0.08696927482592189,-0.00473733687855957,0.06978335734279956
165,Caco-2,H3K4me1,L1PA17,0.017091987474452217,0.3274196249567062,-0.017119200466057114,0.05126320137751755
