,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,AluSx,-0.0035964089744394178,0.05204661409707881,-0.0072246045123710275,3.1881252025486684e-05
1,Caco-2,H3K4me1,AluJb,0.0012876792968580057,0.5247765617460163,-0.0026805691919726386,0.005255887231874201
2,Caco-2,H3K4me1,MIRb,0.003790996173852968,0.08969287316604628,-0.0005874127722258657,0.008169259772349863
3,Caco-2,H3K4me1,MIR,0.0003271217429473135,0.8991936888361908,-0.004734005021991058,0.005388231749489788
4,Caco-2,H3K4me1,AluY,0.001961092860130556,0.5284420896644894,-0.004136237683078091,0.008058277589442223
5,Caco-2,H3K4me1,L2a,0.0009908876184861852,0.7521446277437285,-0.005158627007664668,0.007140327301613809
6,Caco-2,H3K4me1,L2c,-0.004282383186998781,0.2187779030712112,-0.0111070677509652,0.0025427003228971493
7,Caco-2,H3K4me1,MIRc,-0.0008819573973229261,0.8053968684084865,-0.007898152457490116,0.0061343244962079185
8,Caco-2,H3K4me1,MIR3,-6.831637130908647e-05,0.985030804108382,-0.00720477652788638,0.007068150743852659
9,Caco-2,H3K4me1,L2b,-0.001830767897247605,0.6243092518792863,-0.009157193912593292,0.005495854662521897
10,Caco-2,H3K4me1,AluSx1,-0.005705402619866094,0.18980535365386314,-0.014233332688972542,0.002823357414579305
11,Caco-2,H3K4me1,AluSz,0.002836522973900632,0.5411709888799998,-0.006261820045063988,0.011934396399457026
12,Caco-2,H3K4me1,L2,-0.0037827642415227966,0.43906411461087136,-0.013363820073100392,0.005798986140363659
13,Caco-2,H3K4me1,AluSp,-0.000431931346466021,0.9328194857938326,-0.010474198281076786,0.009610422706985904
14,Caco-2,H3K4me1,L2d2,0.0027904148840492515,0.6021857134414952,-0.007701644308143691,0.013281859751238622
15,Caco-2,H3K4me1,AluSg,0.002174598121690401,0.6924214138659273,-0.00859992603295935,0.012948617397807116
16,Caco-2,H3K4me1,FLAM_C,0.003775496112591591,0.504696961114267,-0.007316773557470514,0.014866836784869664
17,Caco-2,H3K4me1,L1M5,-0.0035531285069099155,0.6133641493419062,-0.017334205538472477,0.010229298280594608
18,Caco-2,H3K4me1,MER5A,0.008572612881406459,0.13722741436047603,-0.002733064813019458,0.019876099365106425
19,Caco-2,H3K4me1,AluSz6,0.008078807975416283,0.16182041635535446,-0.0032398769707643093,0.019395423170375983
20,Caco-2,H3K4me1,L3,0.00011894863605017439,0.9840615808615866,-0.011550711907969503,0.011788576783076344
21,Caco-2,H3K4me1,AluSq2,0.0003793726346483079,0.948577846067224,-0.011149565097662805,0.011908209518133398
22,Caco-2,H3K4me1,AluSc,-0.0069149651998113735,0.2950170651106937,-0.019855387031073635,0.00602777304108819
23,Caco-2,H3K4me1,L2d,0.007944837086460883,0.2458030798656809,-0.005472327070813816,0.021359141209135672
24,Caco-2,H3K4me1,MER5B,0.001946152498656863,0.7724518021448719,-0.011244393981797537,0.01513602178715786
25,Caco-2,H3K4me1,L1ME4a,0.0064607039263209366,0.366148357819313,-0.007551468137433378,0.02047033934177255
26,Caco-2,H3K4me1,AluSx3,-0.0008131327255442282,0.910677243327499,-0.015018373900148018,0.013392436619136562
27,Caco-2,H3K4me1,AluSc8,-0.000687995692230311,0.925457810504252,-0.015099518589935012,0.013723812993668812
