,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0005420724448455646,0.5695025562084624,-0.00132584561291215,0.002409986719900519
1,Caco-2,H3K4me1,L1,-0.0018568988039485413,0.17802976192176412,-0.004559080412776422,0.000845309922598306
2,Caco-2,H3K4me1,MIR,0.0015740699023224477,0.25799848734986197,-0.001153389650168305,0.004301506035832146
3,Caco-2,H3K4me1,L2,0.00104809413917976,0.531454959774834,-0.0022345375990979583,0.0043307032897525796
4,Caco-2,H3K4me1,ERVL-MaLR,-0.0017186129865295102,0.3918717501688048,-0.005652586576969925,0.0022154137998059297
5,Caco-2,H3K4me1,hAT-Charlie,0.004413503011591986,0.038543495019001034,0.00023262998920592232,0.008594221743256275
6,Caco-2,H3K4me1,ERV1,-0.0006830457937448232,0.824070382797089,-0.006704859518377733,0.005338817468860452
7,Caco-2,H3K4me1,ERVL,-0.0030842361741095247,0.32394812434202225,-0.009212509261754107,0.0030442685859849656
8,Caco-2,H3K4me1,TcMar-Tigger,-0.003987080893043611,0.20991784712193706,-0.010219535042689264,0.0022456830211527268
9,Caco-2,H3K4me1,hAT-Tip100,-0.005027052557938892,0.2464309728648488,-0.013527121312398119,0.003473742697813329
10,Caco-2,H3K4me1,CR1,0.005270217540007626,0.2643234311550872,-0.003983747923802612,0.01452328042738669
11,Caco-2,H3K4me1,Gypsy,-3.500326555441174e-05,0.996504419035336,-0.01569339504054868,0.015623405674026331
12,Caco-2,H3K4me1,hAT-Blackjack,-0.012479707007861617,0.12617877113854253,-0.028467794492764462,0.003514764117651223
13,Caco-2,H3K4me1,TcMar-Mariner,0.0014431233958493333,0.8606950408719017,-0.014673715753349624,0.017559212868528074
14,Caco-2,H3K4me1,RTE-X,-0.004293075452595896,0.6769090850180512,-0.024482315057396176,0.0158996645849499
15,Caco-2,H3K4me1,ERVK,-0.00043232499689388823,0.9707217404797126,-0.023515167189944747,0.02265097790617594
16,Caco-2,H3K4me1,TcMar-Tc2,-0.0024601508791919184,0.8425791035384795,-0.026734316574475336,0.021816914394553466
17,Caco-2,H3K4me1,SVA,0.006757264549775869,0.6368755544871046,-0.02129653518922652,0.03480043168815994
18,Caco-2,H3K4me1,RTE-BovB,0.017258578157076484,0.24270006362756238,-0.011699289194194537,0.04618752116373918
19,Caco-2,H3K4me1,tRNA-RTE,0.010739761502466024,0.5039112608675189,-0.020755566762318496,0.042213794981746315
20,Caco-2,H3K4me1,hAT-Ac,0.0039015065341241662,0.8298846385730516,-0.03168255075260303,0.03947568604192661
21,Caco-2,H3K4me1,hAT,0.0031704318682994224,0.8694243901343207,-0.03461943810035358,0.040951248690906036
22,Caco-2,H3K4me1,MULE-MuDR,-0.03872186621148225,0.06317837354318223,-0.07945677726769401,0.0021421506483472286
23,Caco-2,H3K4me1,PiggyBac,0.004408606591469059,0.8405160220160872,-0.03851660482032262,0.04731757746856511
24,Caco-2,H3K4me1,5S-Deu-L2,-0.019624015798583427,0.3947292719306549,-0.06474339578791864,0.025575436334191376
25,Caco-2,H3K4me1,Helitron,0.010253831402211385,0.6743170526663415,-0.037561849126432074,0.058022665466930044
26,Caco-2,H3K4me1,hAT-Tag1,0.05492878684707535,0.024273268183250186,0.007115481224271192,0.10249150591275871
27,Caco-2,H3K4me1,tRNA,0.0009938809721921284,0.9692793868472218,-0.04955470024084226,0.05153738364254794
28,Caco-2,H3K4me1,Penelope,-0.06845706585323988,0.07976207415827118,-0.14433835163202327,0.008224634039522156
29,Caco-2,H3K4me1,TcMar-Tc1,0.03709027654207373,0.3439906889435953,-0.03977425426045995,0.11351842492001799
30,Caco-2,H3K4me1,Dong-R4,0.029325396720655122,0.545149490840478,-0.0656642266538401,0.12378829384418746
31,Caco-2,H3K4me1,tRNA-Deu,0.016723058109965952,0.7331760623448136,-0.07932593713396607,0.1124644015189039
32,Caco-2,H3K4me1,Kolobok,0.04044421045736644,0.44810841988300654,-0.06410360239476423,0.14411388281023724
33,Caco-2,H3K4me1,PIF-Harbinger,0.05679315904428046,0.2900410480810749,-0.048560683799200026,0.16089718328070463
34,Caco-2,H3K4me1,Crypton,-0.0449542174518495,0.45128120809874384,-0.16076700304859745,0.07207965644993447
35,Caco-2,H3K4me1,Merlin,-0.0067769069073833205,0.9220461555163433,-0.1417172826900626,0.12841073257421284
36,Caco-2,H3K4me1,TcMar,0.013088643529592867,0.85368858600951,-0.12553933687473384,0.15121528965000472
37,Caco-2,H3K4me1,L1-Tx1,0.08096310981723207,0.3469554642623881,-0.08822167232907624,0.24560761956813465
38,Caco-2,H3K4me1,Crypton-A,0.10907858265313228,0.21490133999201522,-0.06414999301817921,0.27592589716138777
39,Caco-2,H3K4me1,I-Jockey,0.06763969974979149,0.484652841886942,-0.12222879964701211,0.2527321927239945
40,Caco-2,H3K4me1,hAT-Tip100?,-0.0624084249084249,0.6242009500937622,-0.30378261754208497,0.186493910031433
41,Caco-2,H3K4me1,TcMar-Pogo,-0.020894428152492667,0.9096291185775631,-0.3669495156609261,0.33024072920229386
42,Caco-2,H3K4me1,hAT?,0.07887700534759359,0.6626020370825527,-0.27230688271883835,0.4115170415006884
43,Caco-2,H3K4me1,hAT-hAT19,-0.023529411764705882,0.931073583667659,-0.5133038022421272,0.4778062677491202
44,Caco-2,H3K9me3,Alu,0.00018873625793983808,0.8429572303207645,-0.0016784679216894543,0.0020559391215304113
45,Caco-2,H3K9me3,L1,0.0012011698595767943,0.3835039321479895,-0.0015003372956677908,0.0039026594822960843
46,Caco-2,H3K9me3,MIR,0.00015779266289771743,0.9097147706201174,-0.002569473889319043,0.0028850568677981996
47,Caco-2,H3K9me3,L2,1.005483249207516e-05,0.9952096758756219,-0.0032723658664692446,0.0032924753147861347
48,Caco-2,H3K9me3,ERVL-MaLR,2.667912840844061e-05,0.9893926916797033,-0.00390646668320238,0.003959824114586624
49,Caco-2,H3K9me3,hAT-Charlie,0.0018713433664888021,0.38028652467141344,-0.0023090788136627344,0.006051700140504761
50,Caco-2,H3K9me3,ERV1,-0.0024241606233951388,0.43004057188430855,-0.008444949087855227,0.00359680359835826
51,Caco-2,H3K9me3,ERVL,0.0035458879945368263,0.2566955304535884,-0.0025814519432166027,0.009672961684784313
52,Caco-2,H3K9me3,TcMar-Tigger,0.0019030936756746107,0.5495063227949473,-0.004329142493987452,0.00813518201306936
