,cell_line,modification,family_name,r,p_value,ci_low,ci_high
0,Caco-2,H3K4me1,Alu,0.0011879084138478977,0.21260085886434693,-0.0006800103320616991,0.0030558188702715255
1,Caco-2,H3K4me1,L1,-0.0014508112813629774,0.29266083556927897,-0.0041529985776098365,0.0012513972022091906
2,Caco-2,H3K4me1,MIR,-0.0014958292388683218,0.2824148904852895,-0.004223266445737139,0.0012316302229211692
3,Caco-2,H3K4me1,L2,-0.0007669504633305905,0.6470072101737954,-0.004049563899694495,0.002515679501753885
4,Caco-2,H3K4me1,ERVL-MaLR,0.001204965073126681,0.5482904560611068,-0.0027290581944773764,0.005138951043652124
5,Caco-2,H3K4me1,hAT-Charlie,0.0005656766963819871,0.7908668961956232,-0.0036151891435408615,0.004746522760742966
6,Caco-2,H3K4me1,ERV1,-0.006654964434917392,0.03030863120965856,-0.012676363695633517,-0.0006330825327388045
7,Caco-2,H3K4me1,ERVL,0.0006289326796118096,0.8405890850568654,-0.0054995217684067794,0.0067573398851266935
8,Caco-2,H3K4me1,TcMar-Tigger,0.0005307357589129471,0.8674515917526033,-0.005701966880577297,0.006763397164123813
9,Caco-2,H3K4me1,hAT-Tip100,-0.0019380999572419827,0.6549794583656872,-0.010438529073687818,0.006562609253206205
10,Caco-2,H3K4me1,CR1,-0.0022194162493190095,0.6383056760416164,-0.011472898942331614,0.00703444654483111
11,Caco-2,H3K4me1,Gypsy,-0.0013657195782725488,0.8642739867690206,-0.01702376319715005,0.014292993749261915
12,Caco-2,H3K4me1,hAT-Blackjack,-0.0035146548626236816,0.6666911966253979,-0.019506754758413385,0.012479242984185016
13,Caco-2,H3K4me1,TcMar-Mariner,0.0022506096817415727,0.7843281027430571,-0.01386640316190894,0.018366453376084356
14,Caco-2,H3K4me1,RTE-X,-0.0010983121062128718,0.9151052136088169,-0.021289114877438862,0.019093386200345914
15,Caco-2,H3K4me1,ERVK,0.01356502201620389,0.24945152060032708,-0.009522096961442867,0.03663768666552598
16,Caco-2,H3K4me1,TcMar-Tc2,0.011929906464859202,0.3355103503753588,-0.0123502593837112,0.036196012466647325
17,Caco-2,H3K4me1,SVA,-0.026418660228053854,0.06490019556840541,-0.054432651470123036,0.0016368873973401608
18,Caco-2,H3K4me1,RTE-BovB,-0.038129642908628955,0.0098283243230787,-0.06701602217486169,-0.009179397606945135
19,Caco-2,H3K4me1,tRNA-RTE,-0.005972254221033965,0.7101510755686534,-0.03745289356326919,0.025520227370525943
20,Caco-2,H3K4me1,hAT-Ac,0.01688979752300918,0.3522902797916311,-0.01870350197449489,0.05244034143636649
21,Caco-2,H3K4me1,hAT,0.01732242279705498,0.36905336594982396,-0.02047944233725403,0.05507483103536672
22,Caco-2,H3K4me1,MULE-MuDR,0.02652931309939165,0.2031374954507474,-0.014338741985687404,0.06730887937757929
